Transmitter,FullId,Id,Time,X,Y,Z,Longitude,Latitude,Depth,Station,HPE,HPEm,RMSE,TempData,DepthData,AccelData,nBasic,RxDetected,nRxDetected,RxUsed,nRxUsed
65011,A69-1602-65011,65011,2021-08-19 19:59:12.037673,1772.25891047829,1977.78994501952,-1,-75.7620422046036,38.5436976130357,1,,73.7908438832929,,0.596091497626153,,,,1,St1e St1w St2w St3e St3w,5,St2w St3e St3w,3
65011,A69-1602-65011,65011,2021-08-19 20:08:58.516966,1772.59632209217,1976.90692342441,-1,-75.7620383342838,38.5436896583832,1,,6.97184867561523,,0.240370094975087,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-19 20:19:46.061077,1772.27328799458,1977.23970764415,-1,-75.7620420396643,38.5436926562458,1,,3.48793672839383,,0.366201261965436,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-19 20:29:34.953951,1772.41621316819,1977.40954972763,-1,-75.7620404002456,38.5436941862656,1,,3.490241292898,,0.319292225687659,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-19 20:40:50.411264,1772.09389411111,1977.37319654656,-1,-75.7620440974098,38.5436938587694,1,,3.48244224043332,,0.184410747441213,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w,8,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-19 20:51:39.936853,1772.47921007952,1977.43947907496,-1,-75.7620396776398,38.5436944558848,1,,3.49101721220482,,0.300788432768823,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-19 21:13:04.999344,1772.43907004581,1977.56160338629,-1,-75.7620401380715,38.5436955560353,1,,3.49211556258033,,0.299001027436044,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-19 21:24:20.182490,1772.62922665695,1977.74722798035,-1,-75.7620379568844,38.5436972282325,1,,3.49440059088361,,0.367914361690132,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-19 21:35:08.437786,1772.4810946683,1977.6846708415,-1,-75.7620396560322,38.5436966646846,1,,3.49224795396523,,0.368865250024066,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-19 21:45:01.686965,1773.03291223176,1977.84230147513,-1,-75.7620333264064,38.5436980847104,1,,4.27048243643724,,0.370354760528951,,,,4,St1e St1w St2w St3e St3w St4e St4w St5w,8,St2w St3e St3w St4e St4w,5
65011,A69-1602-65011,65011,2021-08-19 22:07:28.722486,1773.5672719044,1977.28849953953,-1,-75.7620271970043,38.543693095825,1,,7.01367861031469,,0.30525114698427,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-19 22:17:52.224416,1773.02672725157,1977.29515813491,-1,-75.7620333973302,38.5436931557924,1,,6.9937595590194,,0.31472152518878,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-19 22:26:57.078879,1772.57675447005,1977.55473931774,-1,-75.7620385587599,38.5436954942048,1,,3.49594128135208,,0.42242541349932,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-19 22:36:43.355450,1772.67674820828,1977.6277380513,-1,-75.762037411783,38.5436961518139,1,,4.9544921435363,,0.701693475871627,,,,2,St1e St1w St3e St3w St4e St4w St5w St6e,8,St3e St3w St4e St4w,4
65011,A69-1602-65011,65011,2021-08-19 22:47:53.035883,1772.20322354105,1977.51263073429,-1,-75.7620428433505,38.5436951148599,1,,3.48737552078232,,0.493496713110467,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-19 22:58:30.064223,1772.45154604642,1977.44524653843,-1,-75.7620399949607,38.5436945078399,1,,3.49267114308001,,0.48768333377043,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-19 23:08:01.557086,1772.52104022484,1977.55909257177,-1,-75.7620391978312,38.5436955334192,1,,3.49494002762016,,0.509136200167916,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w,8,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-19 23:18:40.936622,1772.47718426775,1977.49997282446,-1,-75.7620397008793,38.5436950008401,1,,3.49402475288887,,0.499271038519075,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-19 23:28:16.878622,1772.38156254197,1977.49915242213,-1,-75.7620407977097,38.5436949934466,1,,3.49228311267382,,0.505761545244617,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-19 23:39:06.498380,1773.43686259579,1977.54718424513,-1,-75.7620286928761,38.5436954261714,1,,7.01470651156911,,0.57795109345624,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-19 23:49:02.768131,1772.53042431114,1977.48988287335,-1,-75.7620390901881,38.5436949099469,1,,3.49236039842015,,0.49815337517167,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 00:00:32.989724,1772.53736840352,1977.51218692646,-1,-75.7620390105367,38.5436951108722,1,,3.49115859186568,,0.462432179534349,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 00:11:49.753870,1772.22098055078,1977.55064081399,-1,-75.7620426396699,38.5436954572726,1,,4.78798651957719,,0.413742225972747,,,,8,St1e St1w St2e St2w St3w St4e St4w St5w,8,St1w St2e St2w St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 00:32:37.197909,1772.9711028145,1978.02968051681,-1,-75.7620340353995,38.5436997727048,1,,3.50128348299515,,0.382163712926421,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 00:44:08.843644,1773.52831672586,1978.24424637372,-1,-75.7620276438765,38.543701705629,1,,3.51358492111054,,0.448480778955429,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 00:55:29.589581,1772.69513568175,1977.70848523248,-1,-75.7620372008724,38.5436968792221,1,,3.49452460038326,,0.378438434260527,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 01:06:27.652771,1772.49067664597,1977.51011884114,-1,-75.7620395461151,38.5436950922405,1,,3.49223933764502,,0.496315666543826,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 01:16:40.413084,1772.69166060754,1977.41534736278,-1,-75.7620372407218,38.5436942385018,1,,3.49545131410838,,0.371511410963203,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 01:25:23.301328,1772.35964925076,1977.44431803564,-1,-75.7620410490643,38.5436944994727,1,,3.48987662947707,,0.555550812198071,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 01:34:26.479432,1772.24496267348,1977.25160108451,-1,-75.7620423645708,38.5436927633865,1,,3.48541698920109,,0.4492847830709,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 01:44:10.378120,1772.57392854506,1977.35801511656,-1,-75.762038591167,38.5436937220231,1,,3.49392803455359,,0.379741137289569,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 01:55:14.770320,1772.54078159439,1977.34623316752,-1,-75.7620389713791,38.5436936158848,1,,3.49217478408749,,0.313977475267797,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 02:05:40.647674,1773.22321872263,1977.64639848332,-1,-75.7620311434853,38.5436963199323,1,,3.50760498066805,,0.393088398036464,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 02:14:49.346727,1772.18096884863,1977.04058355045,-1,-75.7620430986045,38.5436908624419,1,,3.48316176294187,,0.260885728548064,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 02:24:44.015284,1772.40153123407,1977.13027139544,-1,-75.762040568644,38.543691670398,1,,3.48437829076467,,0.298163428705546,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 02:47:19.358084,1772.64579225991,1976.54374780668,-1,-75.7620377668213,38.5436863867324,1,,6.95603855712223,,0.336721981425728,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 02:57:54.797500,1772.36303238436,1976.88364277009,-1,-75.7620410102358,38.5436894486532,1,,3.48479160746663,,0.208307423649958,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 03:07:22.282099,1772.69679151226,1976.46183892012,-1,-75.7620371818304,38.5436856488612,1,,6.96756397125128,,0.196054140845535,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 03:17:54.475756,1772.78071182194,1976.48343128382,-1,-75.7620362192222,38.5436858433777,1,,6.96583951920815,,0.182693878981758,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 03:27:15.703930,1772.24501767458,1976.80061417889,-1,-75.762042363922,38.5436887006899,1,,3.4840304669404,,0.282930635687854,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 03:37:35.466483,1772.48104626606,1976.88254785744,-1,-75.7620396565558,38.5436894387933,1,,3.48891713357267,,0.358030463479321,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 03:46:32.536676,1770.64408956848,1980.19560663174,-1,-75.7620607275333,38.5437192842854,1,,39.6999563222216,,0.158590977898259,,,,3,St1w St2e St2w St3e St3w,5,St1w St2e St2w St3e St3w,5
65011,A69-1602-65011,65011,2021-08-20 03:56:03.855499,1772.26079133406,1976.77298205222,-1,-75.7620421829889,38.5436884517676,1,,3.48395783236158,,0.331965417205946,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 04:06:43.094865,1772.21026328006,1976.72904771551,-1,-75.7620427625699,38.5436880559854,1,,4.78927358273229,,0.416118314860016,,,,8,St1e St1w St2e St2w St3w St4e St4w St5w,8,St1w St2e St2w St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 04:27:05.637567,1772.43556009526,1976.87097131785,-1,-75.7620401783052,38.5436893345052,1,,3.48672743587424,,0.35933429190791,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 04:36:57.219719,1772.51814890359,1976.84047404022,-1,-75.7620392309678,38.5436890597743,1,,3.4882856114039,,0.330966811464173,,,,8,St1w St2e St2w St3e St3w St4e St4w St5w,8,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 04:48:17.821614,1772.23011198397,1976.92036373683,-1,-75.7620425349027,38.5436897794483,1,,4.78637841920573,,0.457487782730861,,,,8,St1e St1w St2e St2w St3w St4e St4w St5w,8,St1w St2e St2w St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 04:59:16.562289,1775.38845872139,1977.05410797879,-1,-75.7620063070454,38.5436909843707,1,,30.8501625861481,,0.873725765303393,,,,1,St1e St1w St2e St4w St5w,5,St1w St2e St4w,3
65011,A69-1602-65011,65011,2021-08-20 05:09:30.924978,1772.95017429577,1976.67247695814,-1,-75.7620342754079,38.5436875463929,1,,6.98971659004726,,0.424944873626853,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 05:18:16.821372,1772.86009808466,1976.95821805681,-1,-75.7620353086394,38.5436901204768,1,,6.98482706501066,,0.406273420532459,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 05:27:26.360398,1772.20400995664,1976.99380236466,-1,-75.7620428343093,38.5436904410163,1,,3.48563152789519,,0.345285339441435,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 05:48:49.506927,1770.36907425313,1976.45610194881,-1,-75.7620638819432,38.5436855971055,1,,17.333439782136,,1.02454110259159,,,,5,St1e St1w St2e St2w St3w St4w St5w,7,St1e St1w St2e St2w St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 06:00:02.251967,1770.04269919733,1976.46601057294,-1,-75.7620676256332,38.543685686356,1,,17.3527821133664,,0.972004081963317,,,,5,St1e St1w St2e St2w St3w St4w St5w,7,St1e St1w St2e St2w St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 06:10:45.507692,1771.47233333512,1976.73089463499,-1,-75.7620512270059,38.5436880725999,1,,17.4679463394782,,0.759838652552209,,,,5,St1e St1w St2e St2w St3w St4w St5w,7,St1e St1w St2e St2w St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 06:20:28.631407,1773.12576705078,1977.06585465598,-1,-75.7620322612838,38.5436910901247,1,,6.99168316844148,,0.338514503628684,,,,6,St1e St1w St2e St2w St3e St3w St4w St5e St5w,9,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 06:31:31.312860,1772.66823798887,1977.11667461172,-1,-75.7620375093796,38.5436915479202,1,,17.6433013918895,,0.6662999462268,,,,5,St1e St1w St2e St2w St3w St4w St5w,7,St1e St1w St2e St2w St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 06:50:54.853189,1772.11202146634,1977.20820083419,-1,-75.7620438894731,38.543692372413,1,,17.6421442265689,,0.696697653978677,,,,5,St1e St1w St2e St2w St3w St4w St5w,7,St1e St1w St2e St2w St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 07:00:34.425081,1773.22802073866,1977.36033287029,-1,-75.7620310883927,38.5436937429224,1,,7.0021949359309,,0.453308837701629,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 07:11:29.319202,1772.9595310562,1977.00602797205,-1,-75.7620341680939,38.5436905511735,1,,6.99005996029557,,0.364755284724951,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 07:21:35.567942,1776.05276022988,1978.5157720816,-1,-75.7619986872153,38.5437041517284,1,,6.49137208569364,,0.776412564632051,,,,8,St1e St1w St2e St2w St3w St4w St5e St5w St6e,9,St1w St2e St2w St3w St4w St5e,6
65011,A69-1602-65011,65011,2021-08-20 07:30:06.085654,1773.17718671734,1977.1811246629,-1,-75.7620316714782,38.5436921285312,1,,6.99735548382494,,0.31825137126617,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w St6e,9,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 07:47:37.978235,1771.05979300571,1976.82011659839,-1,-75.7620559590593,38.5436888763389,1,,17.6185875709457,,1.15410462367282,,,,6,St1e St1w St2e St2w St3w St4w St5w,7,St1e St1w St2e St2w St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 07:57:02.629837,1774.48326392228,1977.56978009557,-1,-75.7620166901144,38.5436956297558,1,,6.48604310767547,,0.389476920729235,,,,8,St1e St1w St2e St2w St3w St4w St5e St5w,8,St1w St2e St2w St3w St4w St5e,6
65011,A69-1602-65011,65011,2021-08-20 08:07:28.755125,1771.0443082968,1976.99720039442,-1,-75.7620561366842,38.5436904715903,1,,17.4533745082874,,0.8623115179467,,,,5,St1e St1w St2e St2w St3w St4w St5w,7,St1e St1w St2e St2w St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 08:16:37.389043,1772.98356795342,1977.22045328567,-1,-75.7620338923866,38.5436924828156,1,,6.98771738453509,,0.273255498801475,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w St6e,9,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 08:26:31.705713,1773.05629536895,1977.13682088456,-1,-75.7620330581625,38.5436917294189,1,,6.99103890571298,,0.368808792461755,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 08:37:56.237934,1772.90116777065,1976.97830824332,-1,-75.7620348375498,38.5436903014597,1,,6.98019675259209,,0.162352082175515,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 08:49:02.135835,1772.88028849623,1977.05230246154,-1,-75.7620350770487,38.5436909680328,1,,6.98110921647275,,0.229847690548396,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 08:59:30.391333,1770.93023018752,1977.00322417055,-1,-75.7620574452191,38.5436905258515,1,,17.456618821557,,0.894362857219312,,,,5,Banks Red St1e St1w St2e St2w St3w St4w St5w,8,St1e St1w St2e St2w St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 09:08:44.381802,1773.03168736016,1977.35755280189,-1,-75.7620333404376,38.5436937178723,1,,6.98958200824442,,0.34084049116864,,,,6,St1e St1w St2e St2w St3e St3w St4w St5e St5w,9,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 09:18:49.330414,1770.64431940025,1977.19005762157,-1,-75.7620607247708,38.5436922089235,1,,17.4022314278568,,0.934626572239836,,,,5,St1e St1w St2e St2w St3w St4w St5w,7,St1e St1w St2e St2w St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 09:27:16.570661,1771.66157288539,1977.59639432788,-1,-75.762049056366,38.5436958694236,1,,17.4671656479021,,0.771650015523636,,,,5,St1e St1w St2e St2w St3w St4w St5w,7,St1e St1w St2e St2w St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 09:35:47.826929,1773.18603694496,1977.85552352112,-1,-75.7620315699874,38.5436982038253,1,,6.99414953915381,,0.353771276962661,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 09:44:26.887609,1773.08234636714,1977.49395254534,-1,-75.7620327593579,38.5436949466252,1,,6.99044128392571,,0.313297435375079,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 09:53:21.802215,1773.01730388588,1977.20728086974,-1,-75.7620335054176,38.5436923641535,1,,6.98694957495756,,0.301264949873886,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 10:02:48.786976,1772.72004975192,1977.41187938054,-1,-75.7620369150836,38.5436942072615,1,,6.97584355147699,,0.315864638431917,,,,6,St1e St1w St2e St2w St3e St3w St4w St5w,8,St1w St2e St2w St3e St3w St4w,6
65011,A69-1602-65011,65011,2021-08-20 10:13:19.424236,1772.42355768823,1977.63394488245,-1,-75.7620403160091,38.5436962077201,1,,3.48586704289099,,0.320239864739958,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 10:22:38.234612,1772.53569540316,1977.69382925148,-1,-75.762039029734,38.5436967471894,1,,3.48862520961047,,0.386526374024878,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 10:50:51.158843,1772.94799235952,1977.94521861041,-1,-75.7620343004851,38.5436990118325,1,,4.26335542251438,,0.659760507624505,,,,4,St1e St2w St3e St3w St4e St4w St5w,7,St2w St3e St3w St4e St4w,5
65011,A69-1602-65011,65011,2021-08-20 11:00:50.592769,1772.87968447907,1977.86084998077,-1,-75.7620350840084,38.5436982517992,1,,3.96265544843336,,1.04688255126536,,,,3,St2e St3e St3w St4e St4w St5w,6,St2e St3e St3w St4e St4w,5
65011,A69-1602-65011,65011,2021-08-20 11:12:26.166655,1772.71443691025,1978.11339537453,-1,-75.7620369794932,38.5437005268387,1,,3.95804894110432,,1.67272959204891,,,,4,St1e St2e St3e St3w St4e St4w,6,St1e St2e St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 11:23:53.846090,1772.38673936434,1978.53936061686,-1,-75.76204073837,38.5437043641186,1,,4.5338241062872,,1.89489876566396,,,,8,St1e St1w St2e St3e St3w St4e,6,St1e St1w St2e St3e St3w St4e,6
65011,A69-1602-65011,65011,2021-08-20 11:35:06.775515,1772.58910910552,1977.9813802573,-1,-75.7620384170626,38.5436993375822,1,,4.56603175695898,,0.40903287657189,,,,4,St1w St2e St3e St3w St4e,5,St1w St2e St3e St3w St4e,5
65011,A69-1602-65011,65011,2021-08-20 11:45:49.330641,1772.65212197929,1977.89313510857,-1,-75.7620376942689,38.5436985426314,1,,3.49223013287265,,0.486097869116366,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 11:55:31.673843,1772.85610337098,1977.82269906499,-1,-75.7620353544944,38.5436979081175,1,,3.49805761856306,,0.536615467218075,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w,8,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 12:06:33.597731,1772.56546051698,1977.71890096954,-1,-75.7620386883138,38.5436969730478,1,,3.49114553187891,,0.482652803372683,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 12:16:54.089971,1772.488536052,1977.62728094328,-1,-75.7620395706735,38.5436961476903,1,,3.48875235645219,,0.446992374098969,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 12:25:52.518639,1772.6901277545,1977.90827237571,-1,-75.7620372583237,38.543698678996,1,,3.49431031508734,,0.528780867387266,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 12:35:26.967347,1772.56851691765,1977.73449973274,-1,-75.7620386532559,38.5436971135687,1,,3.49174382855529,,0.47967102452329,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 12:46:12.514722,1772.36716272039,1977.62396697324,-1,-75.762040962888,38.5436961178328,1,,3.48734491596629,,0.392312972359058,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 12:56:00.206428,1772.60479035997,1977.65644280432,-1,-75.7620382371778,38.5436964103973,1,,3.49218617548595,,0.447623130682121,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 13:07:12.241278,1764.70372978008,1986.19927936376,-1,-75.7621288668474,38.5437733679026,1,,18.348645999708,,6.47052217569592,,,,5,St1e St1w St2e St2w St3e St4w St5w,7,St1e St1w St2e St2w St3e St4w,6
65011,A69-1602-65011,65011,2021-08-20 13:17:53.913348,1772.66140142346,1977.82821671839,-1,-75.7620375878264,38.5436979578171,1,,3.49253005384378,,0.418102084858519,,,,8,St1w St2e St2w St3e St3w St4e St4w St5w,8,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 13:27:34.574396,1772.99841090549,1977.82619659252,-1,-75.7620337221537,38.5436979396292,1,,3.49941311467083,,0.382604451102893,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 13:38:32.520998,1772.60406425527,1977.72749341956,-1,-75.7620382455094,38.5436970504537,1,,3.49161415140407,,0.412023613170165,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 13:48:45.369277,1772.50641283575,1977.46343554618,-1,-75.7620393656111,38.5436946716965,1,,3.52817922109326,,0.470769332766585,,,,7,St1e St2e St2w St3e St3w St4e St4w St5w,8,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 14:06:31.444527,1772.54902412903,1977.58766327931,-1,-75.7620388768425,38.5436957907981,1,,3.48746951730465,,0.378262265147381,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
65011,A69-1602-65011,65011,2021-08-20 14:16:14.460425,1773.78043502015,1977.54030004484,-1,-75.7620247519231,38.5436953641655,1,,3.96877636901898,,0.249433068512236,,,,8,St1e St1w St2e St2w St3e St3w St4e,7,St1w St2e St2w St3e St3w St4e,6
65011,A69-1602-65011,65011,2021-08-20 14:46:46.219732,1772.47201055652,1977.36604378317,-1,-75.7620397602191,38.5436937943458,1,,3.48860800236112,,0.42806791618663,,,,8,St1e St1w St2e St2w St3e St3w St4e St4w St5w,9,St2e St2w St3e St3w St4e St4w,6
