"MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"367176210","2024-09-03T00:00:19","38.53308","-75.74925","8.8","215.6","214.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-03T00:01:39","38.53042","-75.75167","8.5","214.5","213.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-03T00:02:59","38.52790","-75.75382","8.0","210.2","208.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"338327527","2024-09-03T00:04:13","38.61214","-75.95912","0.0","82.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367176210","2024-09-03T00:04:06","38.52559","-75.75486","8.2","182.7","175.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-03T00:05:09","38.52304","-75.75477","9.0","174.8","172.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-03T00:06:19","38.52014","-75.75443","9.2","173.6","174.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"338327527","2024-09-03T00:07:16","38.61214","-75.95912","0.0","82.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367176210","2024-09-03T00:08:59","38.51379","-75.75655","9.3","209.9","212.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-03T00:10:09","38.51132","-75.75866","9.3","217.6","219.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-03T00:11:19","38.50906","-75.76119","9.3","225.4","230.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-03T00:12:20","38.50738","-75.76376","9.3","233.1","234.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-03T00:15:49","38.50424","-75.77424","9.2","255.1","254.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-03T00:13:29","38.50577","-75.76692","9.0","242.0","252.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-03T00:14:39","38.50492","-75.77052","9.3","256.8","255.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-03T00:17:09","38.50317","-75.77837","9.1","249.4","247.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-03T00:18:20","38.50189","-75.78173","9.0","236.0","232.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-03T00:20:39","38.49817","-75.78742","9.1","226.1","223.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"338327527","2024-09-03T00:19:13","38.61213","-75.95912","0.0","82.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367176210","2024-09-03T00:19:29","38.50015","-75.78473","9.1","229.6","226.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-03T00:21:49","38.49596","-75.78988","9.1","219.3","219.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-03T00:22:59","38.49377","-75.79239","9.1","225.2","230.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-03T00:24:03","38.49223","-75.79517","9.0","245.8","253.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"338327527","2024-09-03T00:25:13","38.61213","-75.95913","0.0","50.9","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367176210","2024-09-03T00:25:19","38.49112","-75.79902","9.3","253.5","255.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
