"","MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"147",368126820,2023-09-12 01:26:13,38.36171,-75.61351,0,331,0,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"148",368260710,2023-09-12 01:28:05,38.63639,-75.61484,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"149",369493742,2023-09-12 01:22:30,38.25009,-75.92883,21.3,172.3,511,"CG45742",NA,NA,90,0,NA,NA,NA,51,"A"
"150",338426241,2023-09-12 01:28:33,38.28686,-75.75879,0.4,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"151",368126820,2023-09-12 01:28:33,38.36171,-75.61352,0,331,0,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"152",368260710,2023-09-12 01:30:24,38.63641,-75.61483,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"153",368126820,2023-09-12 01:29:43,38.36171,-75.61352,0,331,1,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"154",368260710,2023-09-12 01:26:55,38.63639,-75.61482,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"155",338426241,2023-09-12 01:31:57,38.28688,-75.75861,0.5,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"156",368260710,2023-09-12 01:32:44,38.6364,-75.61483,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"157",368126820,2023-09-12 01:33:13,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"158",368126820,2023-09-12 01:30:53,38.36171,-75.61351,0,331,1,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"159",368260710,2023-09-12 00:24:45,38.63638,-75.61483,0,313,29,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"160",368260710,2023-09-12 01:31:35,38.6364,-75.61481,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"161",368260710,2023-09-12 01:33:54,38.63638,-75.61481,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"162",368126820,2023-09-12 01:32:03,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"163",368260710,2023-09-12 01:36:05,38.63638,-75.61484,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"164",368126820,2023-09-12 01:34:22,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"165",367492140,2023-09-12 01:34:56,38.24448,-75.85135,0,335.9,511,"LEXINGTON",NA,"WDF8172",90,NA,48,11,NA,NA,"B"
"166",368260710,2023-09-12 01:37:25,38.63637,-75.61483,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"167",368260710,2023-09-12 01:40:05,38.63639,-75.61481,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"168",368126820,2023-09-12 01:40:12,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"169",368126820,2023-09-12 00:28:23,38.36171,-75.61351,0,331,1,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"170",368260710,2023-09-12 01:38:35,38.6364,-75.61482,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"171",368126820,2023-09-12 01:37:53,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"172",368126820,2023-09-12 01:41:13,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"173",368126820,2023-09-12 01:39:03,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"174",338426241,2023-09-12 01:37:37,38.28688,-75.75863,0.1,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"175",368260710,2023-09-12 01:42:54,38.63638,-75.61483,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"176",368126820,2023-09-12 01:35:33,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"177",368126820,2023-09-12 01:43:32,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"178",368260710,2023-09-12 01:44:05,38.63639,-75.61483,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"179",368126820,2023-09-12 01:36:43,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"180",368126820,2023-09-12 01:42:23,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"181",368126820,2023-09-12 01:44:42,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"182",368260710,2023-09-12 01:45:14,38.63639,-75.61481,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"183",368260710,2023-09-12 01:46:25,38.6364,-75.61484,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"184",368126820,2023-09-12 01:47:03,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
"185",368260710,2023-09-12 01:41:35,38.63639,-75.61483,0,312.6,28,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"186",368126820,2023-09-12 01:48:12,38.3617,-75.61352,0,331,2,"ANNAPOLIS",NA,"WDL3968",52,0,30,12,2.8,52,"A"
