"MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"368076430","2024-09-25T00:00:19","38.36056","-75.61393","0.0","357.0","33.0","CAPE MAY","IMO8103028","WDK6628","31","15","61","12","4.3","31","A"
"368076430","2024-09-25T00:02:48","38.36056","-75.61393","0.0","357.0","33.0","CAPE MAY","IMO8103028","WDK6628","31","15","61","12","4.3","31","A"
"338327527","2024-09-25T00:06:45","38.61215","-75.95913","0.0","75.1","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368076430","2024-09-25T00:09:49","38.36056","-75.61393","0.0","357.0","33.0","CAPE MAY","IMO8103028","WDK6628","31","15","61","12","4.3","31","A"
"368076430","2024-09-25T00:10:58","38.36056","-75.61393","0.0","357.0","33.0","CAPE MAY","IMO8103028","WDK6628","31","15","61","12","4.3","31","A"
"368076430","2024-09-25T00:12:08","38.36056","-75.61393","0.0","357.0","33.0","CAPE MAY","IMO8103028","WDK6628","31","15","61","12","4.3","31","A"
"368076430","2024-09-25T00:13:58","38.36057","-75.61393","0.0","357.0","33.0","CAPE MAY","IMO8103028","WDK6628","31","15","61","12","4.3","31","A"
"338327527","2024-09-25T00:15:46","38.61216","-75.95913","0.0","75.1","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368076430","2024-09-25T00:17:08","38.36057","-75.61393","0.0","357.0","33.0","CAPE MAY","IMO8103028","WDK6628","31","15","61","12","4.3","31","A"
"338327527","2024-09-25T00:18:45","38.61216","-75.95913","0.0","75.1","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368076430","2024-09-25T00:18:59","38.36057","-75.61393","0.0","357.0","33.0","CAPE MAY","IMO8103028","WDK6628","31","15","61","12","4.3","31","A"
"368076430","2024-09-25T00:20:08","38.36057","-75.61393","0.0","357.0","33.0","CAPE MAY","IMO8103028","WDK6628","31","15","61","12","4.3","31","A"
"368076430","2024-09-25T00:24:18","38.36057","-75.61393","0.0","357.0","33.0","CAPE MAY","IMO8103028","WDK6628","31","15","61","12","4.3","31","A"
"338327527","2024-09-25T00:24:46","38.61216","-75.95913","0.0","75.1","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368076430","2024-09-25T00:25:28","38.36057","-75.61393","0.0","357.0","33.0","CAPE MAY","IMO8103028","WDK6628","31","15","61","12","4.3","31","A"
"368076430","2024-09-25T00:28:58","38.36056","-75.61393","0.0","357.0","33.0","CAPE MAY","IMO8103028","WDK6628","31","15","61","12","4.3","31","A"
