"MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"368193830","2024-09-09T00:01:16","38.35418","-75.61942","0.0","298.0","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"366948310","2024-09-09T00:04:08","38.63228","-75.61755","0.0","283.8","24.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"366948310","2024-09-09T00:07:03","38.63228","-75.61755","0.0","250.1","23.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"368193830","2024-09-09T00:07:17","38.35418","-75.61942","0.0","298.0","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"338327527","2024-09-09T00:10:15","38.61213","-75.95911","0.0","104.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"366948310","2024-09-09T00:10:09","38.63229","-75.61756","0.0","214.2","24.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"368126820","2024-09-09T00:11:11","38.36173","-75.61352","0.0","346.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368126820","2024-09-09T00:17:10","38.36173","-75.61352","0.0","346.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"338327527","2024-09-09T00:19:15","38.61213","-75.95911","0.0","104.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"366948310","2024-09-09T00:19:05","38.63230","-75.61756","0.0","230.7","25.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"366948310","2024-09-09T00:16:11","38.63229","-75.61755","0.0","232.5","24.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"366948310","2024-09-09T00:28:09","38.63228","-75.61755","0.0","246.6","24.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"368126820","2024-09-09T00:29:09","38.36174","-75.61352","0.0","346.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"338327527","2024-09-09T00:34:15","38.61216","-75.95911","0.0","104.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368126820","2024-09-09T00:35:10","38.36174","-75.61352","0.0","346.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"338327527","2024-09-09T00:37:14","38.61216","-75.95911","0.1","104.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"366948310","2024-09-09T00:40:08","38.63228","-75.61756","0.0","264.2","23.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"338327527","2024-09-09T00:43:16","38.61215","-75.95912","0.0","35.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"366948310","2024-09-09T01:01:07","38.63228","-75.61756","0.0","255.8","23.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"338327527","2024-09-09T01:04:16","38.61216","-75.95913","0.0","35.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"366948310","2024-09-09T01:04:08","38.63229","-75.61755","0.0","283.0","22.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"366948310","2024-09-09T01:07:09","38.63227","-75.61755","0.0","258.2","23.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"338327527","2024-09-09T01:07:15","38.61216","-75.95912","0.0","35.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-09T01:19:20","38.61215","-75.95912","0.0","35.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-09T01:16:15","38.61215","-75.95912","0.0","35.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"366948310","2024-09-09T01:19:09","38.63228","-75.61755","0.0","262.3","23.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"366948310","2024-09-09T01:25:09","38.63228","-75.61756","0.0","215.8","23.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"366948310","2024-09-09T01:34:07","38.63229","-75.61756","0.0","221.7","25.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"338327527","2024-09-09T01:34:15","38.61215","-75.95912","0.0","35.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"366948310","2024-09-09T01:37:09","38.63228","-75.61756","0.0","213.4","26.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"366948310","2024-09-09T01:46:07","38.63230","-75.61757","0.0","251.1","26.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"338327527","2024-09-09T01:52:15","38.61215","-75.95912","0.0","35.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368126820","2024-09-09T01:56:17","38.36173","-75.61352","0.0","346.0","356.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"338327527","2024-09-09T01:55:15","38.61215","-75.95913","0.0","35.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"366948310","2024-09-09T02:04:04","38.63231","-75.61757","0.0","220.5","23.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"338327527","2024-09-09T00:16:15","38.61213","-75.95911","0.0","104.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"366948310","2024-09-09T02:19:11","38.63230","-75.61758","0.0","233.4","24.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"368193830","2024-09-09T02:19:18","38.35418","-75.61943","0.0","298.0","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"368126820","2024-09-09T02:20:13","38.36172","-75.61352","0.0","346.0","359.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"366948310","2024-09-09T02:22:05","38.63229","-75.61756","0.0","294.7","23.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"338327527","2024-09-09T02:22:15","38.61216","-75.95913","0.0","35.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368193830","2024-09-09T02:25:17","38.35418","-75.61942","0.0","298.0","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"366948310","2024-09-09T02:25:09","38.63230","-75.61758","0.0","267.8","24.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"368193830","2024-09-09T02:16:17","38.35418","-75.61942","0.0","298.0","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"366948310","2024-09-09T02:28:05","38.63229","-75.61756","0.0","248.3","24.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"368126820","2024-09-09T02:29:13","38.36173","-75.61352","0.0","346.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"338327527","2024-09-09T02:28:15","38.61216","-75.95913","0.0","35.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"366948310","2024-09-09T02:31:09","38.63228","-75.61754","0.0","311.3","24.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"368193830","2024-09-09T02:37:17","38.35418","-75.61942","0.0","298.0","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"368193830","2024-09-09T02:40:20","38.35418","-75.61943","0.0","298.0","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"338327527","2024-09-09T02:40:17","38.61215","-75.95912","0.0","35.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368126820","2024-09-09T02:41:15","38.36173","-75.61352","0.0","346.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"366948310","2024-09-09T02:40:05","38.63229","-75.61757","0.0","281.0","24.0","FORT PIKE","","WAA9418","31","5","19","7","2.5","52","A"
"368193830","2024-09-09T02:28:16","38.35418","-75.61942","0.0","298.0","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
