"MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"338327527","2024-09-04T00:01:14","38.61214","-75.95912","0.0","65.3","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-04T00:13:13","38.61214","-75.95912","0.0","65.3","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368180650","2024-09-04T00:14:21","38.36174","-75.61354","0.0","0.0","355.0","CAPE HENRY","IMO1301031","WDL9615","52","5","30","10","3.5","52","A"
"338327527","2024-09-04T00:16:13","38.61214","-75.95912","0.0","65.3","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-04T00:19:13","38.61214","-75.95912","0.0","65.3","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-04T00:34:17","38.61215","-75.95912","0.0","65.3","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-04T00:37:13","38.61216","-75.95912","0.1","65.3","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-04T00:40:13","38.61215","-75.95912","0.0","65.3","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-04T00:43:13","38.61215","-75.95912","0.0","65.3","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368180650","2024-09-04T00:44:18","38.36174","-75.61354","0.0","0.0","356.0","CAPE HENRY","IMO1301031","WDL9615","52","5","30","10","3.5","52","A"
"338327527","2024-09-04T00:49:13","38.61215","-75.95912","0.0","180.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-04T00:46:13","38.61216","-75.95912","0.0","180.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-04T01:10:14","38.61215","-75.95912","0.0","180.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-04T01:16:13","38.61215","-75.95912","0.0","180.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-04T01:22:13","38.61215","-75.95912","0.0","180.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-04T01:25:15","38.61214","-75.95912","0.0","180.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
