"MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"338327527","2024-09-23T00:02:15","38.61216","-75.95912","0.0","98.8","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T00:05:15","38.61216","-75.95913","0.0","98.8","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T00:14:16","38.61216","-75.95912","0.0","98.8","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T00:17:16","38.61214","-75.95911","0.0","52.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T00:23:15","38.61215","-75.95911","0.0","52.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T00:29:15","38.61216","-75.95912","0.0","52.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T00:35:16","38.61215","-75.95912","0.0","52.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T00:32:17","38.61215","-75.95912","0.0","52.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T00:47:16","38.61216","-75.95912","0.0","52.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T00:53:17","38.61216","-75.95912","0.0","52.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T01:11:16","38.61215","-75.95912","0.0","52.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T01:23:16","38.61215","-75.95913","0.0","52.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T01:17:15","38.61216","-75.95912","0.0","52.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T01:41:17","38.61215","-75.95913","0.0","52.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T01:29:17","38.61215","-75.95913","0.0","52.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T01:47:17","38.61215","-75.95913","0.0","52.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T02:05:16","38.61214","-75.95913","0.0","52.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T02:14:16","38.61215","-75.95912","0.0","52.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T03:11:15","38.61216","-75.95913","0.0","97.5","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T03:14:19","38.61216","-75.95913","0.0","97.5","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T03:17:15","38.61216","-75.95913","0.0","97.5","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T03:32:15","38.61216","-75.95913","0.0","97.5","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T03:38:15","38.61216","-75.95912","0.0","97.5","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T03:41:16","38.61216","-75.95912","0.0","97.5","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T03:44:16","38.61215","-75.95912","0.0","97.5","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T03:47:15","38.61215","-75.95912","0.0","97.5","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T03:23:15","38.61216","-75.95913","0.0","97.5","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-23T03:59:16","38.61214","-75.95913","0.1","97.5","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
