"MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"368180650","2024-09-17T00:04:37","38.35728","-75.61674","0.4","252.0","320.0","CAPE HENRY","IMO1301031","WDL9615","52","15","30","10","4.1","52","A"
"367725910","2024-09-17T00:07:01","38.63519","-75.61610","0.0","240.1","511.0","LORRETTE","IMO8990938","WDI7155","32","0","20","8","2.9","32","A"
"368126820","2024-09-17T00:09:56","38.36174","-75.61352","0.0","350.0","359.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368180650","2024-09-17T00:09:21","38.35725","-75.61684","0.0","216.0","13.0","CAPE HENRY","IMO1301031","WDL9615","52","15","30","10","4.1","52","A"
"368126820","2024-09-17T00:06:59","38.36174","-75.61352","0.0","350.0","359.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368193830","2024-09-17T00:12:54","38.35418","-75.61943","0.0","43.0","37.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367725910","2024-09-17T00:12:00","38.63516","-75.61608","0.0","236.2","511.0","LORRETTE","IMO8990938","WDI7155","32","0","20","8","2.9","32","A"
"368180650","2024-09-17T00:12:21","38.35725","-75.61684","0.0","216.0","8.0","CAPE HENRY","IMO1301031","WDL9615","52","15","30","10","4.1","52","A"
"368180650","2024-09-17T00:14:52","38.35726","-75.61684","0.0","216.0","7.0","CAPE HENRY","IMO1301031","WDL9615","52","15","30","10","4.1","52","A"
"338327527","2024-09-17T00:17:17","38.61215","-75.95911","0.0","319.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368180650","2024-09-17T00:17:31","38.35725","-75.61684","0.0","216.0","8.0","CAPE HENRY","IMO1301031","WDL9615","52","15","30","10","4.1","52","A"
"368180650","2024-09-17T00:21:12","38.35725","-75.61684","0.0","216.0","6.0","CAPE HENRY","IMO1301031","WDL9615","52","15","30","10","4.1","52","A"
"368126820","2024-09-17T00:21:58","38.36174","-75.61352","0.0","350.0","358.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368180650","2024-09-17T00:22:30","38.35726","-75.61684","0.0","216.0","5.0","CAPE HENRY","IMO1301031","WDL9615","52","15","30","10","4.1","52","A"
"368193830","2024-09-17T00:18:55","38.35418","-75.61943","0.0","47.0","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
