"","MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"58",338426241,2023-09-15 00:23:10,38.28685,-75.75871,0.1,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"59",368110190,2023-09-15 00:25:15,38.36116,-75.61353,0,315,209,"SALISBURY",NA,"WDL2234",52,5,30,12,0,52,"A"
"60",368260710,2023-09-15 00:27:16,38.637,-75.61443,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"61",367176210,2023-09-15 00:27:34,38.33919,-75.66985,7,284.7,293,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"62",368193830,2023-09-15 00:28:24,38.34524,-75.63226,5.5,27.3,33,"ROCK HALL","IMO1294623","WDM3063",52,12,30,12,2.7,52,"A"
"63",368193830,2023-09-15 00:27:14,38.34373,-75.6334,5.2,26.9,31,"ROCK HALL","IMO1294623","WDM3063",52,12,30,12,2.7,52,"A"
"64",368193830,2023-09-15 00:30:27,38.34735,-75.62963,5.2,62.4,69,"ROCK HALL","IMO1294623","WDM3063",52,12,30,12,2.7,52,"A"
"65",368260710,2023-09-15 00:30:56,38.63698,-75.61438,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"66",368193830,2023-09-15 00:29:25,38.34649,-75.63118,5.4,43.4,52,"ROCK HALL","IMO1294623","WDM3063",52,12,30,12,2.7,52,"A"
"67",368260710,2023-09-15 00:28:25,38.63701,-75.61444,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"68",368260710,2023-09-15 00:29:36,38.63699,-75.61441,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"69",368260710,2023-09-15 00:32:06,38.63701,-75.61444,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"70",368193830,2023-09-15 00:32:45,38.34843,-75.62563,5.2,69,72,"ROCK HALL","IMO1294623","WDM3063",52,12,30,12,2.7,52,"A"
"71",368260710,2023-09-15 00:13:55,38.63697,-75.61441,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"72",368260710,2023-09-15 00:33:16,38.63699,-75.61445,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"73",368110190,2023-09-15 00:31:14,38.36116,-75.61353,0,315,209,"SALISBURY",NA,"WDL2234",52,5,30,12,0,52,"A"
"74",368193830,2023-09-15 00:31:34,38.34785,-75.62768,5.3,77.2,72,"ROCK HALL","IMO1294623","WDM3063",52,12,30,12,2.7,52,"A"
"75",367176210,2023-09-15 00:33:46,38.34105,-75.68561,7.7,297.6,293,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"76",368193830,2023-09-15 00:34:14,38.34904,-75.62297,5.3,78.8,72,"ROCK HALL","IMO1294623","WDM3063",52,12,30,12,2.7,52,"A"
"77",368260710,2023-09-15 00:34:25,38.63704,-75.61441,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"78",368193830,2023-09-15 00:35:48,38.34999,-75.62072,4.6,39.6,30,"ROCK HALL","IMO1294623","WDM3063",52,12,30,12,2.7,52,"A"
"79",368260710,2023-09-15 00:37:06,38.63699,-75.61444,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"80",368260710,2023-09-15 00:38:25,38.63703,-75.61443,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"81",367176210,2023-09-15 00:38:49,38.3402,-75.6982,6.8,234.6,254,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"82",368110190,2023-09-15 00:37:16,38.36117,-75.61353,0,315,209,"SALISBURY",NA,"WDL2234",52,5,30,12,0,52,"A"
"83",368260710,2023-09-15 00:39:36,38.63703,-75.61446,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"84",368193830,2023-09-15 00:38:35,38.35269,-75.61966,2.4,358,6,"ROCK HALL","IMO1294623","WDM3063",52,12,30,12,2.7,52,"A"
"85",368110190,2023-09-15 00:40:18,38.36116,-75.61353,0,315,209,"SALISBURY",NA,"WDL2234",52,5,30,12,0,52,"A"
"86",368260710,2023-09-15 00:40:46,38.63701,-75.61446,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"87",368193830,2023-09-15 00:39:38,38.35318,-75.61974,1.4,0,18,"ROCK HALL","IMO1294623","WDM3063",52,12,30,12,2.7,52,"A"
"88",368110190,2023-09-15 00:43:15,38.36116,-75.61353,0,315,209,"SALISBURY",NA,"WDL2234",52,5,30,12,0,52,"A"
"89",368260710,2023-09-15 00:43:16,38.63702,-75.61445,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"90",367176210,2023-09-15 00:44:19,38.34394,-75.70882,6.7,241,215,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"91",368193830,2023-09-15 00:41:53,38.35388,-75.6196,0.9,21,34,"ROCK HALL","IMO1294623","WDM3063",52,12,30,12,2.7,52,"A"
"92",368193830,2023-09-15 00:44:45,38.35413,-75.61932,0,58,31,"ROCK HALL","IMO1294623","WDM3063",52,12,30,12,2.7,52,"A"
"93",368193830,2023-09-15 00:43:35,38.35411,-75.61938,0.3,52,33,"ROCK HALL","IMO1294623","WDM3063",52,12,30,12,2.7,52,"A"
"94",368260710,2023-09-15 00:42:05,38.63701,-75.61447,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"95",367176210,2023-09-15 00:43:05,38.34413,-75.70605,7.4,289.2,268,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"96",338426241,2023-09-15 00:43:26,38.2868,-75.75875,0.5,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"97",368260710,2023-09-15 00:47:16,38.63698,-75.61442,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"98",368260710,2023-09-15 00:46:05,38.63698,-75.61445,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"99",368260710,2023-09-15 00:44:45,38.63702,-75.61442,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"100",367176210,2023-09-15 00:46:38,38.34014,-75.71171,5.5,224.2,246,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"101",368193830,2023-09-15 00:48:49,38.35418,-75.61943,0,58,38,"ROCK HALL","IMO1294623","WDM3063",52,5,30,12,2.7,52,"A"
"102",368260710,2023-09-15 00:48:55,38.63701,-75.61441,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"103",367176210,2023-09-15 00:48:44,38.33974,-75.71424,1,42.7,274,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"104",368193830,2023-09-15 00:45:53,38.35414,-75.61934,0.1,58,32,"ROCK HALL","IMO1294623","WDM3063",52,5,30,12,2.7,52,"A"
"105",368110190,2023-09-15 00:49:15,38.36117,-75.61353,0,315,209,"SALISBURY",NA,"WDL2234",52,5,30,12,0,52,"A"
"106",338426241,2023-09-15 00:49:03,38.28682,-75.75874,0.1,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"107",367176210,2023-09-15 00:52:05,38.34103,-75.7152,7.7,313,310,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"108",368260710,2023-09-15 00:50:06,38.63703,-75.61443,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"109",367176210,2023-09-15 00:50:34,38.33953,-75.71286,1.2,181.1,294,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"110",368260710,2023-09-15 00:51:26,38.63701,-75.61441,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"111",368260710,2023-09-15 00:52:35,38.637,-75.61442,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"112",368260710,2023-09-15 00:53:55,38.63701,-75.61444,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"113",338426241,2023-09-15 00:52:25,38.2868,-75.75879,0.3,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"114",367176210,2023-09-15 00:54:24,38.34287,-75.72079,7.5,272.4,258,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"115",367176210,2023-09-15 00:56:35,38.34108,-75.72595,7.7,224.8,216,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"116",368260710,2023-09-15 00:56:25,38.63699,-75.6144,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"117",368260710,2023-09-15 00:57:55,38.63698,-75.61441,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"118",338426241,2023-09-15 00:57:25,38.28684,-75.75875,0.6,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"119",367176210,2023-09-15 00:57:45,38.33908,-75.7277,7.5,206,194,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"120",368260710,2023-09-15 00:59:06,38.63699,-75.61443,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"121",367176210,2023-09-15 00:59:45,38.33501,-75.72928,7.7,197.9,205,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"122",368193830,2023-09-15 01:00:55,38.35417,-75.61942,0,58,37,"ROCK HALL","IMO1294623","WDM3063",52,5,30,12,2.7,52,"A"
"123",368260710,2023-09-15 01:00:05,38.63701,-75.61442,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"124",368110190,2023-09-15 01:04:17,38.36116,-75.61353,0,315,209,"SALISBURY",NA,"WDL2234",52,5,30,12,0,52,"A"
"125",367176210,2023-09-15 01:02:45,38.33089,-75.73502,6.8,228.1,203,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"126",368193830,2023-09-15 01:03:52,38.35417,-75.61943,0,58,38,"ROCK HALL","IMO1294623","WDM3063",52,5,30,12,2.7,52,"A"
"127",367176210,2023-09-15 01:03:48,38.32905,-75.7359,7.2,179,168,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"128",367176210,2023-09-15 01:04:55,38.32668,-75.73544,7.8,169.7,168,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"129",368260710,2023-09-15 01:02:56,38.63702,-75.61442,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"130",338426241,2023-09-15 01:00:29,38.28683,-75.75872,0,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"131",368260710,2023-09-15 01:06:05,38.637,-75.61443,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"132",338426241,2023-09-15 01:03:59,38.28681,-75.75871,0.2,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"133",367176210,2023-09-15 01:05:58,38.32456,-75.73506,7.3,180.5,188,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"134",368260710,2023-09-15 01:04:36,38.63699,-75.61443,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"135",367176210,2023-09-15 01:09:38,38.32213,-75.74208,7.5,269.6,260,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"136",368260710,2023-09-15 01:09:56,38.63701,-75.61444,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"137",367176210,2023-09-15 01:07:05,38.32259,-75.73577,6.3,220.1,248,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"138",367176210,2023-09-15 01:10:42,38.32174,-75.74477,7.5,247.9,242,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"139",368260710,2023-09-15 01:08:35,38.63701,-75.6144,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"140",367176210,2023-09-15 01:08:35,38.32198,-75.73921,7.7,269.8,266,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"141",368260710,2023-09-15 00:24:55,38.637,-75.61441,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"142",368260710,2023-09-15 01:11:05,38.63701,-75.61447,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"143",368260710,2023-09-15 01:12:15,38.63701,-75.61445,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"144",367176210,2023-09-15 01:12:48,38.31886,-75.74767,7.2,171.4,166,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"145",338426241,2023-09-15 01:12:24,38.28682,-75.75871,0.1,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"146",368193830,2023-09-15 01:12:56,38.35417,-75.61943,0,58,38,"ROCK HALL","IMO1294623","WDM3063",52,5,30,12,2.7,52,"A"
"147",368260710,2023-09-15 01:13:25,38.63697,-75.61442,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"148",368260710,2023-09-15 01:14:35,38.63699,-75.61444,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"149",338426241,2023-09-15 01:15:39,38.28681,-75.7587,0.3,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"150",367176210,2023-09-15 01:16:26,38.31234,-75.75052,7.9,233.1,235,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"151",368260710,2023-09-15 01:15:55,38.637,-75.6144,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"152",368260710,2023-09-15 01:18:06,38.63699,-75.61441,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"153",367176210,2023-09-15 01:13:49,38.31674,-75.74729,7.6,179.4,185,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"154",368193830,2023-09-15 01:18:57,38.35417,-75.61943,0,58,38,"ROCK HALL","IMO1294623","WDM3063",52,5,30,12,2.7,52,"A"
"155",367176210,2023-09-15 01:17:55,38.31058,-75.75399,8,242.8,246,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"156",367176210,2023-09-15 01:19:04,38.30957,-75.757,7.9,245.2,243,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"157",368193830,2023-09-15 01:15:52,38.35417,-75.61943,0,58,38,"ROCK HALL","IMO1294623","WDM3063",52,5,30,12,2.7,52,"A"
"158",368110190,2023-09-15 01:19:16,38.36116,-75.61353,0,315,209,"SALISBURY",NA,"WDL2234",52,5,30,12,0,52,"A"
"159",368260710,2023-09-15 01:19:26,38.637,-75.61439,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"160",367176210,2023-09-15 01:20:11,38.30828,-75.75955,7.7,227.7,222,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"161",368260710,2023-09-15 01:22:55,38.63696,-75.61444,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"162",367176210,2023-09-15 01:21:14,38.30665,-75.76157,7.5,220.8,209,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"163",368260710,2023-09-15 01:21:46,38.63699,-75.61441,0,40,210,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"164",367176210,2023-09-15 01:23:25,38.30277,-75.76157,7.6,142.9,140,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"165",368193830,2023-09-15 01:21:52,38.35417,-75.61943,0,58,38,"ROCK HALL","IMO1294623","WDM3063",52,5,30,12,2.7,52,"A"
"166",338426241,2023-09-15 01:18:37,38.28683,-75.75877,0,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"167",338426241,2023-09-15 01:21:30,38.2868,-75.75864,0,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"168",368260710,2023-09-15 01:20:36,38.63698,-75.61441,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"169",367176210,2023-09-15 01:24:31,38.30087,-75.75975,7.8,148.9,151,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"170",368193830,2023-09-15 01:24:56,38.35417,-75.61944,0,58,38,"ROCK HALL","IMO1294623","WDM3063",52,5,30,12,2.7,52,"A"
"171",338426241,2023-09-15 01:24:44,38.28679,-75.75867,0.2,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"172",367176210,2023-09-15 01:26:34,38.29678,-75.75832,7.5,182.7,188,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"173",368260710,2023-09-15 01:27:46,38.63697,-75.61444,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"174",368260710,2023-09-15 01:25:06,38.63697,-75.61441,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"175",368193830,2023-09-15 01:27:52,38.35417,-75.61943,0,58,38,"ROCK HALL","IMO1294623","WDM3063",52,5,30,12,2.7,52,"A"
"176",367176210,2023-09-15 01:25:32,38.29894,-75.75861,7.7,166.5,172,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"177",367176210,2023-09-15 01:28:14,38.29324,-75.75938,7.8,195.9,198,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"178",367176210,2023-09-15 01:30:31,38.28897,-75.76222,7.5,222.2,236,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"179",368260710,2023-09-15 01:30:15,38.63699,-75.61442,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"180",367176210,2023-09-15 01:29:24,38.29093,-75.76054,7.8,202.6,208,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"181",367176210,2023-09-15 01:31:34,38.28771,-75.76452,7.9,239.9,239,"GRAM ME",NA,"WDD6682",31,15,17,7,NA,52,"A"
"182",368110190,2023-09-15 01:28:17,38.36116,-75.61354,0,315,209,"SALISBURY",NA,"WDL2234",52,5,30,12,0,52,"A"
"183",368260710,2023-09-15 01:31:26,38.63698,-75.61441,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
"184",338426241,2023-09-15 01:33:15,38.28683,-75.75872,0.1,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"185",368193830,2023-09-15 01:30:56,38.35417,-75.61943,0,58,38,"ROCK HALL","IMO1294623","WDM3063",52,5,30,12,2.7,52,"A"
"186",368260710,2023-09-15 01:34:15,38.63699,-75.61442,0,40,209,"THOR",NA,"WDN2293",99,0,24,9,3,52,"A"
