"MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"366948310","2024-09-05T00:00:14","38.50233","-75.78197","7.1","60.1","67.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"366948310","2024-09-05T00:01:23","38.50332","-75.77934","7.1","69.1","73.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"366948310","2024-09-05T00:02:24","38.50401","-75.77697","7.1","72.9","81.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"366948310","2024-09-05T00:03:33","38.50447","-75.77412","7.2","80.3","82.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"366948310","2024-09-05T00:04:44","38.50487","-75.77113","7.2","80.0","75.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"366948310","2024-09-05T00:06:23","38.50592","-75.76714","7.1","67.8","64.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"366948310","2024-09-05T00:07:24","38.50674","-75.76487","7.1","58.8","53.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"366948310","2024-09-05T00:10:32","38.51096","-75.75917","7.1","37.4","34.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"366948310","2024-09-05T00:08:53","38.50850","-75.76189","7.0","45.0","39.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"366948310","2024-09-05T00:11:44","38.51289","-75.75748","7.0","30.8","25.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"366948310","2024-09-05T00:12:52","38.51486","-75.75622","7.0","25.2","16.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"338327527","2024-09-05T00:10:15","38.61214","-75.95913","0.0","89.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-05T00:16:15","38.61214","-75.95913","0.0","89.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"366948310","2024-09-05T00:14:02","38.51700","-75.75542","6.9","10.7","6.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"366948310","2024-09-05T00:15:23","38.51958","-75.75510","6.9","2.3","2.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"366948310","2024-09-05T00:16:24","38.52152","-75.75504","7.1","2.3","3.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"366948310","2024-09-05T00:17:34","38.52385","-75.75498","7.1","357.3","357.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"366948310","2024-09-05T00:19:53","38.52813","-75.75433","6.7","26.9","30.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
