"MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"368093970","2024-08-15T00:00:18","38.48340","-75.82250","0.0","41.5","29.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:02:38","38.48341","-75.82249","0.0","45.2","29.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:03:47","38.48340","-75.82249","0.0","196.2","29.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368126820","2024-08-15T00:03:12","38.36172","-75.61352","0.0","331.0","359.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368093970","2024-08-15T00:04:58","38.48341","-75.82247","0.0","151.6","28.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:06:08","38.48341","-75.82250","0.0","82.2","29.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368126820","2024-08-15T00:06:11","38.36173","-75.61352","0.0","331.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368093970","2024-08-15T00:07:38","38.48339","-75.82249","0.0","28.9","30.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:08:48","38.48339","-75.82250","0.0","106.6","29.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:11:07","38.48340","-75.82248","0.0","71.8","28.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"338327527","2024-08-15T00:10:13","38.61215","-75.95913","0.0","62.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368093970","2024-08-15T00:12:16","38.48341","-75.82249","0.0","346.1","29.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:09:58","38.48339","-75.82251","0.0","207.6","28.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368126820","2024-08-15T00:12:12","38.36171","-75.61352","0.0","331.0","1.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368093970","2024-08-15T00:13:38","38.48341","-75.82250","0.0","315.2","29.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368126820","2024-08-15T00:15:13","38.36171","-75.61352","0.0","331.0","1.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368093970","2024-08-15T00:14:48","38.48341","-75.82249","0.0","300.2","28.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:15:58","38.48340","-75.82249","0.1","35.8","29.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:17:07","38.48339","-75.82251","0.1","27.0","30.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:18:18","38.48340","-75.82250","0.1","4.3","29.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:20:37","38.48340","-75.82249","0.1","29.2","29.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368126820","2024-08-15T00:21:13","38.36171","-75.61352","0.0","331.0","0.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368093970","2024-08-15T00:19:27","38.48340","-75.82250","0.1","0.0","29.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368126820","2024-08-15T00:24:14","38.36172","-75.61352","0.0","331.0","0.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368093970","2024-08-15T00:24:17","38.48340","-75.82250","0.1","33.8","29.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:22:58","38.48340","-75.82250","0.0","250.4","29.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:25:47","38.48340","-75.82250","0.1","13.9","29.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:21:48","38.48340","-75.82250","0.1","9.1","30.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:01:28","38.48341","-75.82247","0.0","249.6","28.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368126820","2024-08-15T00:27:15","38.36172","-75.61352","0.0","331.0","0.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"338327527","2024-08-15T00:28:12","38.61215","-75.95913","0.0","62.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368093970","2024-08-15T00:28:17","38.48340","-75.82250","0.2","31.1","30.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:29:28","38.48340","-75.82249","0.1","28.4","31.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"338327527","2024-08-15T00:25:12","38.61215","-75.95913","0.0","62.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368093970","2024-08-15T00:31:48","38.48339","-75.82249","0.1","21.4","30.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:30:38","38.48340","-75.82248","0.1","27.5","30.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:34:17","38.48340","-75.82249","0.1","23.3","31.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368126820","2024-08-15T00:30:14","38.36172","-75.61352","0.0","331.0","0.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368126820","2024-08-15T00:33:14","38.36172","-75.61352","0.0","331.0","0.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368093970","2024-08-15T00:32:57","38.48340","-75.82249","0.1","22.3","30.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:35:28","38.48339","-75.82251","0.0","15.4","30.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"338327527","2024-08-15T00:37:11","38.61215","-75.95912","0.0","62.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368093970","2024-08-15T00:37:48","38.48341","-75.82248","0.1","34.6","31.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:36:37","38.48340","-75.82249","0.1","20.3","30.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:38:58","38.48341","-75.82248","0.1","33.1","32.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"338327527","2024-08-15T00:40:12","38.61215","-75.95912","0.0","62.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368126820","2024-08-15T00:39:13","38.36172","-75.61352","0.0","331.0","359.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368093970","2024-08-15T00:41:17","38.48341","-75.82249","0.1","35.9","31.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:42:27","38.48340","-75.82249","0.0","34.9","30.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368126820","2024-08-15T00:42:17","38.36172","-75.61352","0.0","331.0","359.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368093970","2024-08-15T00:43:37","38.48341","-75.82248","0.0","294.3","30.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:44:48","38.48340","-75.82247","0.0","0.2","29.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:45:57","38.48340","-75.82247","0.1","20.4","31.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:48:28","38.48340","-75.82247","0.1","29.8","32.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:47:08","38.48341","-75.82247","0.0","23.2","32.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368126820","2024-08-15T00:45:15","38.36172","-75.61353","0.0","331.0","359.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368126820","2024-08-15T00:48:16","38.36172","-75.61352","0.0","331.0","359.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"338327527","2024-08-15T00:46:11","38.61216","-75.95913","0.0","62.6","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368126820","2024-08-15T00:51:14","38.36172","-75.61352","0.0","331.0","359.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368093970","2024-08-15T00:50:57","38.48340","-75.82248","0.1","40.4","32.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"338327527","2024-08-15T00:52:12","38.61216","-75.95913","0.0","111.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368093970","2024-08-15T00:52:08","38.48341","-75.82247","0.0","24.3","31.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:49:48","38.48340","-75.82248","0.1","16.7","32.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
"368093970","2024-08-15T00:53:17","38.48341","-75.82248","0.0","252.3","31.0","MR. PAUL MUTTA","IMO1060000000","WDK8418","52","0","143","24","2.8","52","A"
