"MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"367176210","2024-09-12T00:00:01","38.63085","-75.61846","1.6","40.2","13.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"368110190","2024-09-12T00:00:06","38.36064","-75.61387","0.0","8.0","285.0","SALISBURY","","WDL2234","52","0","30","12","2.6","52","A"
"367176210","2024-09-12T00:01:07","38.63117","-75.61817","1.1","16.1","351.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"366948310","2024-09-12T00:00:17","38.63408","-75.61629","0.0","275.5","204.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"368110190","2024-09-12T00:01:17","38.36064","-75.61387","0.0","8.0","284.0","SALISBURY","","WDL2234","52","0","30","12","2.6","52","A"
"366948310","2024-09-12T00:01:27","38.63407","-75.61630","0.0","269.9","204.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"368110190","2024-09-12T00:02:27","38.36064","-75.61387","0.0","8.0","284.0","SALISBURY","","WDL2234","52","0","30","12","2.6","52","A"
"366948310","2024-09-12T00:02:58","38.63408","-75.61630","0.0","264.5","204.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"367176210","2024-09-12T00:03:24","38.63180","-75.61821","0.6","340.7","1.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"366948310","2024-09-12T00:04:06","38.63408","-75.61630","0.0","252.0","203.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"368110190","2024-09-12T00:03:37","38.36064","-75.61387","0.0","8.0","284.0","SALISBURY","","WDL2234","52","0","30","12","2.6","52","A"
"367176210","2024-09-12T00:04:44","38.63190","-75.61823","0.3","11.5","10.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"368110190","2024-09-12T00:04:47","38.36064","-75.61387","0.0","8.0","284.0","SALISBURY","","WDL2234","52","0","30","12","2.6","52","A"
"338327527","2024-09-12T00:05:46","38.61215","-75.95912","0.0","19.9","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"366948310","2024-09-12T00:05:17","38.63409","-75.61630","0.0","194.0","203.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"367176210","2024-09-12T00:05:54","38.63194","-75.61827","0.3","276.9","12.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"366948310","2024-09-12T00:06:48","38.63408","-75.61629","0.0","234.5","204.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"367176210","2024-09-12T00:08:05","38.63191","-75.61851","0.1","255.2","23.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"368110190","2024-09-12T00:08:27","38.36064","-75.61387","0.0","8.0","284.0","SALISBURY","","WDL2234","52","0","30","12","2.6","52","A"
"366948310","2024-09-12T00:07:57","38.63408","-75.61629","0.0","266.2","204.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"367176210","2024-09-12T00:09:15","38.63198","-75.61841","0.0","268.8","20.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-12T00:07:04","38.63195","-75.61840","0.3","261.6","21.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"366948310","2024-09-12T00:10:28","38.63409","-75.61629","0.0","236.5","203.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"367176210","2024-09-12T00:11:34","38.63195","-75.61840","0.0","254.2","23.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"368110190","2024-09-12T00:09:47","38.36064","-75.61387","0.0","8.0","285.0","SALISBURY","","WDL2234","52","0","30","12","2.6","52","A"
"366948310","2024-09-12T00:12:47","38.63408","-75.61629","0.0","184.5","205.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"367176210","2024-09-12T00:13:55","38.63189","-75.61840","0.1","212.1","19.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"368110190","2024-09-12T00:11:57","38.36064","-75.61387","0.0","8.0","284.0","SALISBURY","","WDL2234","52","0","30","12","2.6","52","A"
"366948310","2024-09-12T00:11:38","38.63408","-75.61629","0.0","177.2","204.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"367176210","2024-09-12T00:10:25","38.63193","-75.61849","0.0","260.8","21.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"367176210","2024-09-12T00:12:44","38.63193","-75.61845","0.0","249.8","20.0","GRAM ME","","WDD6682","52","0","20","8","3.0","52","A"
"368180650","2024-09-12T00:11:01","38.36175","-75.61353","0.0","239.0","0.0","CAPE HENRY","IMO1301031","WDL9615","52","5","30","10","4.1","52","A"
"368110190","2024-09-12T00:10:48","38.36064","-75.61387","0.0","8.0","284.0","SALISBURY","","WDL2234","52","0","30","12","2.6","52","A"
"368110190","2024-09-12T00:13:08","38.36064","-75.61387","0.0","8.0","284.0","SALISBURY","","WDL2234","52","0","30","12","2.6","52","A"
"366948310","2024-09-12T00:13:57","38.63408","-75.61628","0.0","279.8","205.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
"368180650","2024-09-12T00:14:06","38.36175","-75.61353","0.0","239.0","0.0","CAPE HENRY","IMO1301031","WDL9615","52","5","30","10","4.1","52","A"
"368110190","2024-09-12T00:14:17","38.36064","-75.61387","0.0","8.0","284.0","SALISBURY","","WDL2234","52","0","30","12","2.6","52","A"
"366948310","2024-09-12T00:15:37","38.63409","-75.61630","0.0","225.9","204.0","FORT PIKE","","WAA9418","31","0","19","7","2.5","52","A"
