"","MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"19",367628070,2023-09-24 00:57:19,38.63061,-75.61927,0,332.4,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"20",368126820,2023-09-24 00:58:44,38.36171,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"21",368126820,2023-09-24 01:01:46,38.36171,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"22",368126820,2023-09-24 01:04:49,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"23",368126820,2023-09-24 01:10:50,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"24",368126820,2023-09-24 01:13:49,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"25",367628070,2023-09-24 01:14:39,38.63089,-75.61876,0,245.2,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"26",368126820,2023-09-24 01:16:48,38.36171,-75.61353,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"27",367628070,2023-09-24 01:19:20,38.63089,-75.61897,0,252.3,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"28",368126820,2023-09-24 01:19:48,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"29",367628070,2023-09-24 01:20:39,38.63087,-75.61895,0,97.4,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"30",368126820,2023-09-24 01:22:49,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"31",368126820,2023-09-24 01:25:48,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"32",367628070,2023-09-24 01:26:10,38.63075,-75.6188,0,282.3,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"33",368126820,2023-09-24 01:28:49,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"34",368126820,2023-09-24 01:31:48,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"35",367628070,2023-09-24 01:33:39,38.63095,-75.61882,0,275,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"36",368126820,2023-09-24 01:34:48,38.36171,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"37",368126820,2023-09-24 01:40:47,38.36171,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"38",368126820,2023-09-24 01:43:49,38.36171,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"39",367628070,2023-09-24 01:48:18,38.63095,-75.61889,0,301.3,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"40",367628070,2023-09-24 01:45:40,38.63094,-75.61886,0,208.5,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"41",368126820,2023-09-24 01:49:50,38.36171,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"42",368126820,2023-09-24 01:55:49,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"43",368126820,2023-09-24 01:58:47,38.36171,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"44",367628070,2023-09-24 02:02:49,38.63078,-75.61888,0,159.4,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"45",367628070,2023-09-24 02:01:00,38.63084,-75.61885,0,175.9,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"46",368126820,2023-09-24 02:04:47,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"47",367628070,2023-09-24 02:05:20,38.63105,-75.61883,0,160.4,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"48",367628070,2023-09-24 02:08:10,38.63096,-75.61884,0,154.4,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"49",368126820,2023-09-24 02:10:47,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"50",368126820,2023-09-24 02:13:48,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"51",368126820,2023-09-24 02:16:49,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"52",367628070,2023-09-24 02:22:49,38.63092,-75.61904,0,179.6,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"53",367628070,2023-09-24 02:21:39,38.63084,-75.61891,0,173,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"54",368126820,2023-09-24 02:22:50,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"55",367628070,2023-09-24 02:23:59,38.63096,-75.61892,0,162.9,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"56",367628070,2023-09-24 02:25:29,38.63091,-75.61887,0,154,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"57",368126820,2023-09-24 02:25:46,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"58",367628070,2023-09-24 02:26:49,38.63094,-75.61888,0,154.2,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"59",368126820,2023-09-24 02:28:52,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"60",368126820,2023-09-24 02:31:47,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"61",367628070,2023-09-24 02:33:29,38.63092,-75.61882,0,167.9,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"62",367628070,2023-09-24 02:35:40,38.63079,-75.61884,0,148.9,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"63",368126820,2023-09-24 02:34:50,38.36171,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"64",368126820,2023-09-24 02:37:47,38.36171,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"65",367628070,2023-09-24 02:36:50,38.63088,-75.6189,0,157,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"66",367628070,2023-09-24 02:38:09,38.63088,-75.61886,0,152.1,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"67",368126820,2023-09-24 02:40:51,38.36171,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"68",367628070,2023-09-24 02:41:39,38.63078,-75.61884,0,157.3,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"69",368126820,2023-09-24 02:43:49,38.36171,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"70",367628070,2023-09-24 02:44:39,38.63088,-75.61878,0,153.4,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"71",368126820,2023-09-24 02:46:51,38.36171,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"72",367628070,2023-09-24 02:49:08,38.63096,-75.61887,0,162,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"73",367628070,2023-09-24 02:46:40,38.63078,-75.61878,0,154.9,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"74",367628070,2023-09-24 02:47:49,38.63083,-75.61881,0,159.4,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"75",368126820,2023-09-24 02:49:47,38.36171,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"76",368126820,2023-09-24 02:52:50,38.36171,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"77",368126820,2023-09-24 02:55:49,38.36171,-75.61352,0,192,355,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"78",367628070,2023-09-24 02:57:20,38.63092,-75.61886,0,158.6,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"79",367628070,2023-09-24 02:56:09,38.63092,-75.61881,0,154.3,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"80",367628070,2023-09-24 02:58:49,38.63099,-75.6189,0,227.9,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"81",368126820,2023-09-24 02:58:49,38.36171,-75.61352,0,192,355,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"82",367628070,2023-09-24 03:00:19,38.63092,-75.61885,0,241.9,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"83",368126820,2023-09-24 03:01:49,38.36171,-75.61352,0,192,355,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"84",367628070,2023-09-24 03:05:19,38.63092,-75.61887,0,242.9,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"85",368126820,2023-09-24 00:46:52,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"86",367628070,2023-09-24 03:07:09,38.63092,-75.61878,0,182,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"87",367628070,2023-09-24 03:10:40,38.63092,-75.61879,0,140.3,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"88",367628070,2023-09-24 03:13:00,38.631,-75.6188,0,182.2,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"89",368126820,2023-09-24 03:10:50,38.36171,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"90",367628070,2023-09-24 03:11:59,38.63091,-75.61887,0,194.3,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"91",367628070,2023-09-24 03:15:48,38.63094,-75.61886,0,198.2,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"92",368126820,2023-09-24 03:16:51,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"93",368126820,2023-09-24 03:19:51,38.36171,-75.61353,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"94",368126820,2023-09-24 03:22:50,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"95",367628070,2023-09-24 03:24:20,38.6309,-75.61888,0,173.7,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"96",368126820,2023-09-24 03:25:50,38.36171,-75.61353,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"97",368126820,2023-09-24 03:28:52,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"98",367628070,2023-09-24 03:29:48,38.63091,-75.6189,0,118.9,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"99",367628070,2023-09-24 03:34:49,38.63091,-75.6188,0,112.4,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"100",368126820,2023-09-24 03:31:49,38.36171,-75.61353,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"101",367628070,2023-09-24 03:36:40,38.63097,-75.61881,0,119.9,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"102",367628070,2023-09-24 03:38:09,38.63076,-75.619,0,115.7,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"103",368126820,2023-09-24 03:37:47,38.36172,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"104",368126820,2023-09-24 00:55:48,38.36171,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"105",367628070,2023-09-24 03:40:39,38.6309,-75.61887,0,123.4,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"106",367628070,2023-09-24 03:42:39,38.63086,-75.61887,0,118.2,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"107",368126820,2023-09-24 03:40:49,38.36172,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"108",367628070,2023-09-24 03:44:39,38.63089,-75.61878,0,145.3,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"109",368126820,2023-09-24 03:46:51,38.36172,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"110",367628070,2023-09-24 00:58:29,38.63088,-75.61886,0,333.4,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"111",368126820,2023-09-24 03:49:50,38.36172,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"112",367628070,2023-09-24 03:59:30,38.63091,-75.6188,0,139.9,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"113",368126820,2023-09-24 03:55:49,38.36172,-75.61353,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"114",368126820,2023-09-24 03:58:51,38.36172,-75.61353,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"115",367628070,2023-09-24 04:00:30,38.63087,-75.61884,0,169.2,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"116",368126820,2023-09-24 04:01:50,38.36172,-75.61353,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"117",367628070,2023-09-24 04:03:00,38.63088,-75.61884,0,183.6,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"118",368126820,2023-09-24 04:04:51,38.36172,-75.61353,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"119",367628070,2023-09-24 04:07:50,38.63094,-75.61884,0,150.3,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"120",368126820,2023-09-24 04:07:51,38.36172,-75.61353,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"121",367628070,2023-09-24 04:10:59,38.63091,-75.61887,0,146.5,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"122",367628070,2023-09-24 04:09:19,38.63092,-75.61877,0,188.4,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"123",368126820,2023-09-24 01:07:46,38.36171,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"124",368126820,2023-09-24 04:10:50,38.36172,-75.61353,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"125",367628070,2023-09-24 04:12:39,38.63092,-75.61883,0,147.4,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"126",367628070,2023-09-24 04:13:48,38.63091,-75.61889,0,166.3,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"127",368126820,2023-09-24 04:13:52,38.36172,-75.61353,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"128",368126820,2023-09-24 04:16:49,38.36172,-75.61353,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"129",367628070,2023-09-24 04:16:20,38.63096,-75.61878,0,151.2,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"130",367628070,2023-09-24 04:19:50,38.6309,-75.61889,0,154.6,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"131",368126820,2023-09-24 04:19:50,38.36172,-75.61353,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"132",367628070,2023-09-24 04:24:38,38.63095,-75.61885,0,193.3,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"133",367628070,2023-09-24 04:21:50,38.63092,-75.61884,0,148.1,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"134",368126820,2023-09-24 04:22:48,38.36172,-75.61353,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"135",367628070,2023-09-24 04:23:10,38.63096,-75.61884,0,151.8,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"136",367628070,2023-09-24 04:25:59,38.63097,-75.61883,0,135.8,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"137",368126820,2023-09-24 04:25:49,38.36172,-75.61353,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"138",367628070,2023-09-24 04:27:59,38.63095,-75.61889,0,115.5,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"139",368126820,2023-09-24 04:34:49,38.36172,-75.61353,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"140",367628070,2023-09-24 04:35:59,38.6309,-75.61888,0.1,162.2,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"141",367628070,2023-09-24 04:34:19,38.63089,-75.61887,0.1,164.8,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"142",367628070,2023-09-24 04:38:10,38.63099,-75.61884,0,154,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"143",368126820,2023-09-24 04:37:48,38.36172,-75.61353,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"144",367628070,2023-09-24 04:39:19,38.63093,-75.61883,0.1,159.9,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"145",367628070,2023-09-24 04:40:40,38.63094,-75.61887,0,165.6,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"146",368126820,2023-09-24 04:40:49,38.36172,-75.61353,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"147",367628070,2023-09-24 04:42:10,38.63087,-75.61888,0.1,169.6,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"148",368126820,2023-09-24 04:43:48,38.36172,-75.61353,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"149",367628070,2023-09-24 04:46:19,38.63084,-75.61889,0,166.9,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"150",367628070,2023-09-24 04:49:19,38.63085,-75.61891,0.1,154.1,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"151",367628070,2023-09-24 04:47:40,38.63094,-75.61891,0,158.1,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"152",368126820,2023-09-24 04:49:50,38.36172,-75.61353,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"153",367628070,2023-09-24 04:51:59,38.63091,-75.61874,0,147.6,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"154",367628070,2023-09-24 04:53:59,38.63093,-75.61887,0.1,140.1,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"155",368126820,2023-09-24 04:52:48,38.36172,-75.61353,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"156",368126820,2023-09-24 04:55:50,38.36172,-75.61353,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"157",367628070,2023-09-24 04:57:00,38.63092,-75.61885,0.1,164.9,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"158",367628070,2023-09-24 04:58:20,38.63098,-75.61885,0,164.2,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"159",367628070,2023-09-24 04:55:40,38.63085,-75.61881,0.1,162.4,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"160",367628070,2023-09-24 04:59:39,38.63087,-75.61894,0.1,144.2,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"161",367628070,2023-09-24 05:00:00,38.6309,-75.61888,0.1,140.2,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"162",367628070,2023-09-24 05:01:20,38.6309,-75.61889,0.1,140.8,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"163",368126820,2023-09-24 05:01:48,38.36172,-75.61352,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"164",368126820,2023-09-24 04:58:49,38.36172,-75.61353,0,192,356,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"165",367628070,2023-09-24 05:02:39,38.6309,-75.61885,0.1,145.8,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"166",367628070,2023-09-24 05:04:59,38.63091,-75.61884,0.1,143.5,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"167",367628070,2023-09-24 05:06:39,38.63088,-75.61894,0.1,133.6,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"168",367628070,2023-09-24 05:07:59,38.63089,-75.61893,0.1,109.3,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"169",367628070,2023-09-24 05:09:39,38.6309,-75.61882,0.1,140.3,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"170",367628070,2023-09-24 05:10:40,38.6309,-75.61884,0.1,147.5,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"171",368126820,2023-09-24 05:10:50,38.36172,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"172",367628070,2023-09-24 05:11:59,38.63091,-75.61881,0.1,143.4,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"173",367628070,2023-09-24 05:13:58,38.63085,-75.61907,0.1,156,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"174",368126820,2023-09-24 05:13:47,38.36172,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"175",367628070,2023-09-24 05:15:18,38.63089,-75.6188,0.1,144.3,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"176",367628070,2023-09-24 05:17:20,38.63088,-75.61907,0.1,147.6,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"177",338426241,2023-09-24 05:19:10,38.28686,-75.75876,0.1,360,511,"ANOTHER DAY PARADISE","IMO0000000",NA,37,NA,17,4,NA,NA,"B"
"178",367628070,2023-09-24 05:19:58,38.63089,-75.61899,0.1,170,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"179",367628070,2023-09-24 05:21:20,38.63092,-75.61883,0.1,98.2,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
"180",368126820,2023-09-24 05:16:50,38.36172,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"181",368126820,2023-09-24 05:19:50,38.36172,-75.61352,0,192,357,"ANNAPOLIS",NA,"WDL3968",52,5,30,12,2.8,52,"A"
"182",367628070,2023-09-24 05:24:39,38.63092,-75.61879,0,105.8,511,"DMO LISTO",NA,"WDH5451",31,0,18,7,NA,31,"A"
