"MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"368193830","2024-08-18T00:21:08","38.35416","-75.61942","0.0","135.9","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T00:20:44","38.35968","-75.61473","0.0","276.3","42.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T00:27:20","38.36174","-75.61352","0.0","353.0","358.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368126820","2024-08-18T00:33:21","38.36174","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368193830","2024-08-18T00:36:11","38.35418","-75.61939","0.0","139.8","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"368126820","2024-08-18T00:39:20","38.36173","-75.61352","0.0","353.0","356.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368193830","2024-08-18T00:39:10","38.35420","-75.61945","0.0","139.8","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"338327527","2024-08-18T00:41:42","38.61215","-75.95912","0.0","5.1","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368193830","2024-08-18T00:42:11","38.35419","-75.61942","0.0","142.5","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"368126820","2024-08-18T00:42:18","38.36173","-75.61352","0.0","353.0","358.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"338327527","2024-08-18T00:44:42","38.61215","-75.95912","0.0","5.1","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368193830","2024-08-18T00:45:08","38.35420","-75.61942","0.0","142.5","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T00:45:44","38.35972","-75.61473","0.0","301.2","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T00:48:09","38.35422","-75.61943","0.0","162.3","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"368126820","2024-08-18T00:51:20","38.36173","-75.61352","0.0","353.0","356.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"338327527","2024-08-18T00:50:44","38.61216","-75.95912","0.0","5.1","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367031390","2024-08-18T00:51:24","38.35970","-75.61473","0.0","278.0","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T00:50:05","38.35970","-75.61473","0.0","213.7","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T00:52:34","38.35968","-75.61473","0.0","286.2","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T00:54:08","38.35419","-75.61941","0.0","168.0","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T00:54:14","38.35970","-75.61473","0.0","205.8","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T00:57:20","38.36173","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368126820","2024-08-18T00:54:19","38.36173","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T00:55:44","38.35970","-75.61473","0.0","207.7","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T00:58:45","38.35970","-75.61473","0.0","273.0","40.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T01:00:07","38.35418","-75.61941","0.0","152.8","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"338327527","2024-08-18T01:02:43","38.61216","-75.95912","0.0","5.1","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368126820","2024-08-18T01:00:18","38.36173","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T00:59:54","38.35970","-75.61473","0.0","222.0","40.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T01:02:24","38.35970","-75.61473","0.0","216.8","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T01:03:11","38.35417","-75.61942","0.0","139.5","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T01:03:43","38.35970","-75.61475","0.1","297.2","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T01:03:18","38.36173","-75.61352","0.0","353.0","356.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T01:08:14","38.35970","-75.61472","0.0","281.0","40.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T01:09:24","38.35972","-75.61475","0.0","269.7","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T01:06:19","38.36173","-75.61351","0.0","353.0","356.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T01:07:03","38.35968","-75.61473","0.0","311.0","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"338327527","2024-08-18T01:11:43","38.61216","-75.95912","0.0","5.1","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368126820","2024-08-18T01:12:20","38.36173","-75.61351","0.0","353.0","356.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T01:13:03","38.35968","-75.61473","0.0","311.1","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T01:12:07","38.35418","-75.61943","0.0","148.5","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"368193830","2024-08-18T01:15:10","38.35420","-75.61941","0.0","155.8","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T01:15:23","38.35970","-75.61473","0.0","210.4","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T01:18:08","38.35416","-75.61944","0.0","155.8","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T01:16:35","38.35970","-75.61473","0.0","316.4","40.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T01:21:10","38.35419","-75.61942","0.0","134.2","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T01:14:14","38.35970","-75.61473","0.0","273.7","40.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"338327527","2024-08-18T01:17:42","38.61216","-75.95912","0.0","5.1","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367031390","2024-08-18T01:18:35","38.35967","-75.61473","0.0","290.7","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T01:27:08","38.35417","-75.61943","0.0","112.9","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"368126820","2024-08-18T01:27:18","38.36172","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368193830","2024-08-18T01:33:09","38.35419","-75.61942","0.0","152.0","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"368193830","2024-08-18T01:30:08","38.35417","-75.61944","0.0","152.0","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"368126820","2024-08-18T01:30:17","38.36173","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368126820","2024-08-18T01:33:19","38.36173","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368193830","2024-08-18T01:36:07","38.35420","-75.61939","0.0","184.7","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"368126820","2024-08-18T01:39:21","38.36173","-75.61352","0.0","353.0","356.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368193830","2024-08-18T01:42:09","38.35412","-75.61938","0.0","173.1","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T01:46:45","38.35968","-75.61473","0.0","262.7","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T01:45:34","38.35970","-75.61473","0.0","234.3","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"338327527","2024-08-18T01:44:43","38.61215","-75.95911","0.0","5.1","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-08-18T01:50:43","38.61215","-75.95911","0.0","5.1","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367031390","2024-08-18T01:50:03","38.35968","-75.61473","0.0","215.8","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T01:51:33","38.35968","-75.61473","0.0","268.1","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T01:52:54","38.35970","-75.61473","0.0","271.6","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"338327527","2024-08-18T00:14:42","38.61214","-75.95912","0.0","5.1","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368193830","2024-08-18T01:54:12","38.35414","-75.61943","0.0","174.9","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T01:54:04","38.35972","-75.61473","0.0","260.5","42.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T01:55:15","38.35970","-75.61472","0.0","231.8","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"338327527","2024-08-18T01:56:43","38.61216","-75.95911","0.0","5.1","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367031390","2024-08-18T01:56:24","38.35970","-75.61473","0.0","222.3","42.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T01:57:33","38.35970","-75.61473","0.0","335.9","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T01:58:54","38.35968","-75.61473","0.0","303.7","42.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T02:03:13","38.35416","-75.61943","0.0","171.7","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"338327527","2024-08-18T02:02:43","38.61214","-75.95912","0.0","32.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367031390","2024-08-18T02:00:14","38.35968","-75.61473","0.0","211.6","42.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T02:06:22","38.36173","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368193830","2024-08-18T02:06:13","38.35416","-75.61943","0.0","174.9","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"368126820","2024-08-18T02:09:16","38.36173","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T02:06:05","38.35970","-75.61473","0.0","236.0","42.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T02:10:55","38.35968","-75.61473","0.0","253.0","42.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T02:15:16","38.36172","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368193830","2024-08-18T02:15:09","38.35420","-75.61938","0.0","174.4","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"368193830","2024-08-18T02:18:08","38.35415","-75.61941","0.0","162.1","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T02:12:34","38.35968","-75.61473","0.0","216.5","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T02:21:08","38.35417","-75.61942","0.0","107.2","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T02:23:34","38.35972","-75.61473","0.0","299.7","42.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T02:24:22","38.36172","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T02:29:24","38.35970","-75.61473","0.0","206.7","42.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T02:30:09","38.35423","-75.61941","0.0","171.4","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"368126820","2024-08-18T02:30:22","38.36172","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T02:31:35","38.35972","-75.61472","0.0","222.2","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T02:33:09","38.35422","-75.61946","0.0","171.4","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T02:33:44","38.35970","-75.61473","0.0","156.2","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T02:36:09","38.35420","-75.61944","0.0","171.4","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T02:36:34","38.35967","-75.61473","0.0","306.2","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T02:38:05","38.35967","-75.61472","0.0","264.9","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"338327527","2024-08-18T02:38:43","38.61214","-75.95912","0.0","32.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367031390","2024-08-18T02:35:05","38.35968","-75.61473","0.0","249.8","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T02:39:09","38.35422","-75.61943","0.0","101.5","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T02:40:34","38.35970","-75.61473","0.0","270.1","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T02:42:22","38.36173","-75.61352","0.0","353.0","356.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368126820","2024-08-18T02:36:22","38.36172","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T02:39:13","38.35970","-75.61472","0.0","223.6","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T02:43:13","38.35970","-75.61473","0.0","246.6","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"338327527","2024-08-18T02:44:44","38.61215","-75.95912","0.0","32.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368193830","2024-08-18T02:45:10","38.35421","-75.61942","0.0","104.4","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T02:44:35","38.35970","-75.61473","0.0","247.6","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T02:39:19","38.36172","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T02:45:54","38.35970","-75.61473","0.0","252.0","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T02:47:24","38.35970","-75.61473","0.0","244.7","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T02:42:05","38.35970","-75.61473","0.0","250.0","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T02:48:35","38.35970","-75.61473","0.0","293.3","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T02:51:19","38.36173","-75.61352","0.0","353.0","356.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"368193830","2024-08-18T02:51:09","38.35422","-75.61941","0.0","114.4","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"368193830","2024-08-18T02:48:05","38.35420","-75.61940","0.0","100.5","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"368126820","2024-08-18T02:54:23","38.36173","-75.61352","0.0","353.0","356.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T02:55:14","38.35968","-75.61473","0.0","206.5","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T02:57:05","38.35419","-75.61941","0.0","114.4","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T02:52:24","38.35970","-75.61473","0.0","306.0","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"338327527","2024-08-18T02:56:43","38.61215","-75.95912","0.0","32.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368126820","2024-08-18T03:00:22","38.36173","-75.61352","0.0","353.0","356.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T02:58:54","38.35970","-75.61472","0.0","277.5","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T03:00:08","38.35422","-75.61941","0.0","114.4","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T03:01:24","38.35970","-75.61473","0.0","293.0","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T03:03:10","38.35420","-75.61942","0.0","115.3","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T03:00:04","38.35968","-75.61472","0.0","223.3","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T03:02:53","38.35970","-75.61473","0.0","221.7","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T03:03:20","38.36173","-75.61352","0.0","353.0","356.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T03:04:24","38.35968","-75.61473","0.0","282.6","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T03:06:04","38.35970","-75.61473","0.0","351.7","42.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T00:24:08","38.35419","-75.61943","0.0","113.2","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T03:07:54","38.35970","-75.61473","0.0","284.2","42.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"338327527","2024-08-18T03:11:43","38.61215","-75.95912","0.0","32.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367031390","2024-08-18T03:13:55","38.35970","-75.61473","0.0","28.8","42.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T03:12:54","38.35972","-75.61473","0.0","147.8","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T03:15:09","38.35419","-75.61940","0.0","153.7","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"338327527","2024-08-18T03:14:42","38.61215","-75.95912","0.0","32.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368126820","2024-08-18T03:09:18","38.36172","-75.61352","0.0","353.0","356.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T03:16:34","38.35970","-75.61473","0.0","259.7","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368193830","2024-08-18T03:18:07","38.35417","-75.61939","0.0","149.3","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"368193830","2024-08-18T03:21:10","38.35416","-75.61942","0.0","150.4","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"338327527","2024-08-18T03:23:43","38.61215","-75.95913","0.0","32.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368193830","2024-08-18T03:24:08","38.35414","-75.61943","0.0","144.8","38.0","ROCK HALL","IMO1294623","WDM3063","52","5","120","17","2.7","52","A"
"367031390","2024-08-18T03:22:54","38.35968","-75.61472","0.0","273.2","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T03:18:15","38.35970","-75.61473","0.0","230.4","42.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T03:26:04","38.35968","-75.61473","0.0","277.0","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"338327527","2024-08-18T03:26:44","38.61215","-75.95913","0.0","32.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368126820","2024-08-18T03:30:19","38.36172","-75.61352","0.0","353.0","356.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T03:28:14","38.35968","-75.61473","0.0","233.6","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"338327527","2024-08-18T03:32:42","38.61215","-75.95913","0.0","32.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367031390","2024-08-18T03:33:55","38.35970","-75.61473","0.0","57.6","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T03:36:21","38.36172","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T03:38:45","38.35968","-75.61473","0.0","217.5","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T03:39:16","38.36172","-75.61352","0.0","353.0","356.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T03:41:35","38.35968","-75.61473","0.0","244.4","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T03:45:15","38.36172","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T03:36:14","38.35968","-75.61473","0.0","251.3","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T03:44:45","38.35970","-75.61473","0.0","318.5","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T03:48:23","38.36172","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T03:47:35","38.35968","-75.61473","0.0","314.5","42.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T03:54:13","38.36172","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T03:52:45","38.35968","-75.61473","0.0","213.7","42.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"367031390","2024-08-18T03:55:44","38.35970","-75.61473","0.0","228.3","42.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"338327527","2024-08-18T03:56:42","38.61216","-75.95913","0.0","32.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"368126820","2024-08-18T03:57:16","38.36172","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"367031390","2024-08-18T03:45:53","38.35970","-75.61473","0.0","326.7","41.0","CAPTAIN HANK","","WCR9342","52","0","24","10","3.3","52","A"
"368126820","2024-08-18T04:00:18","38.36172","-75.61352","0.0","353.0","357.0","ANNAPOLIS","","WDL3968","52","5","30","12","2.8","52","A"
"338327527","2024-08-18T00:29:42","38.61215","-75.95912","0.0","5.1","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-08-18T04:02:43","38.61216","-75.95913","0.0","32.0","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
