"MMSI","BaseDateTime","LAT","LON","SOG","COG","Heading","VesselName","IMO","CallSign","VesselType","Status","Length","Width","Draft","Cargo","TransceiverClass"
"367127830","2024-09-29T00:00:07","38.63114","-75.61861","1.0","201.8","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:01:17","38.63091","-75.61875","0.4","218.7","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:02:27","38.63091","-75.61878","0.0","233.1","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:03:36","38.63092","-75.61879","0.0","216.4","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T00:03:18","38.61215","-75.95911","0.0","356.3","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T00:04:56","38.63091","-75.61876","0.1","251.0","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:07:27","38.63091","-75.61878","0.0","294.0","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:06:06","38.63092","-75.61878","0.1","241.2","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:08:45","38.63107","-75.61849","4.6","30.2","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:09:56","38.63276","-75.61749","6.0","22.4","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T00:09:16","38.61214","-75.95911","0.0","112.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T00:11:15","38.63468","-75.61609","6.1","36.6","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:12:35","38.63635","-75.61469","3.2","17.0","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:14:35","38.63682","-75.61474","0.1","8.2","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:17:25","38.63680","-75.61476","0.0","248.8","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:18:26","38.63677","-75.61475","0.0","248.7","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T00:15:18","38.61215","-75.95911","0.0","112.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T00:16:15","38.63680","-75.61477","0.2","281.7","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:20:46","38.63677","-75.61474","0.0","244.7","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:23:45","38.63678","-75.61476","0.0","247.4","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:22:25","38.63674","-75.61477","0.0","243.6","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:28:45","38.63678","-75.61477","0.0","245.9","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:24:55","38.63676","-75.61477","0.0","245.1","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:27:16","38.63679","-75.61474","0.0","241.8","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:29:55","38.63677","-75.61477","0.0","246.6","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:26:06","38.63676","-75.61476","0.0","244.2","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:33:17","38.63676","-75.61478","0.0","251.2","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T00:30:18","38.61214","-75.95911","0.0","112.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T00:36:16","38.61215","-75.95912","0.0","112.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T00:33:15","38.61214","-75.95911","0.0","112.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T00:35:05","38.63677","-75.61477","0.0","255.2","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:39:56","38.63676","-75.61478","0.0","258.1","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:42:35","38.63672","-75.61479","0.0","261.1","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T00:45:16","38.61216","-75.95912","0.0","153.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T00:48:17","38.63680","-75.61476","0.0","269.6","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:45:26","38.63677","-75.61477","0.0","267.3","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T00:48:16","38.61216","-75.95912","0.0","153.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T00:50:17","38.63676","-75.61476","0.0","269.9","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T00:51:16","38.61215","-75.95912","0.0","153.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T00:54:16","38.61215","-75.95912","0.0","153.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T00:54:46","38.63679","-75.61481","0.0","276.6","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T00:52:26","38.63668","-75.61477","0.0","275.2","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T01:00:17","38.61215","-75.95912","0.0","153.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T00:58:47","38.63679","-75.61487","0.0","262.4","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T01:06:16","38.61215","-75.95913","0.0","153.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T01:12:21","38.61215","-75.95912","0.0","153.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T01:15:16","38.61214","-75.95912","0.0","153.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T01:21:17","38.61215","-75.95912","0.0","153.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T01:22:36","38.63676","-75.61481","0.0","273.2","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T01:24:16","38.63681","-75.61479","0.0","271.7","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T01:25:36","38.63680","-75.61478","0.0","262.2","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T01:27:18","38.61214","-75.95912","0.0","153.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T01:30:17","38.61214","-75.95912","0.0","153.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T01:30:57","38.63676","-75.61478","0.0","254.7","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T01:36:06","38.63678","-75.61476","0.0","259.5","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T01:33:17","38.61214","-75.95912","0.0","153.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T01:32:36","38.63676","-75.61478","0.0","256.1","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T01:37:35","38.63675","-75.61478","0.0","259.6","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T01:39:17","38.61214","-75.95912","0.0","153.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T01:43:16","38.63680","-75.61479","0.0","270.4","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T00:06:16","38.61215","-75.95911","0.0","356.3","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T02:03:16","38.61215","-75.95912","0.0","153.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T02:41:56","38.63677","-75.61484","0.0","253.3","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T02:48:16","38.61216","-75.95914","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T02:51:18","38.61215","-75.95914","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T03:03:35","38.63677","-75.61478","0.0","269.2","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T03:15:18","38.61215","-75.95914","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T03:15:06","38.63676","-75.61479","0.0","276.8","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T03:11:37","38.63674","-75.61477","0.0","286.0","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T03:19:46","38.63679","-75.61479","0.0","273.1","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T03:17:47","38.63676","-75.61478","0.0","276.4","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T03:24:16","38.61215","-75.95913","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T03:23:46","38.63698","-75.61478","0.0","257.1","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T03:16:37","38.63675","-75.61483","0.0","277.9","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T03:27:15","38.63679","-75.61476","0.0","240.9","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T03:30:16","38.61215","-75.95913","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T03:29:57","38.63684","-75.61477","0.0","234.1","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T03:32:56","38.63681","-75.61476","0.0","235.4","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T03:33:16","38.61216","-75.95913","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T03:34:37","38.63682","-75.61474","0.0","239.3","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T03:35:47","38.63683","-75.61473","0.0","243.2","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T03:37:37","38.63679","-75.61472","0.0","254.0","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T03:42:16","38.61216","-75.95913","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T03:42:56","38.63678","-75.61480","0.0","272.5","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T03:41:47","38.63673","-75.61489","0.0","274.2","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T03:46:55","38.63676","-75.61477","0.0","282.9","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T03:45:36","38.63676","-75.61476","0.0","284.7","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T03:48:16","38.61216","-75.95913","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T03:51:15","38.61216","-75.95913","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T03:44:26","38.63680","-75.61474","0.0","281.9","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:01:37","38.63681","-75.61477","0.0","282.1","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:00:27","38.63681","-75.61477","0.0","284.0","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:02:47","38.63681","-75.61474","0.0","285.7","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T04:06:16","38.61215","-75.95912","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T04:06:27","38.63681","-75.61472","0.0","284.4","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:07:37","38.63679","-75.61474","0.0","288.1","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:10:05","38.63680","-75.61472","0.0","287.5","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:11:27","38.63683","-75.61473","0.0","287.8","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T03:57:16","38.61215","-75.95912","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T04:15:17","38.61215","-75.95912","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T00:19:37","38.63677","-75.61476","0.0","245.0","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:19:06","38.63685","-75.61476","0.0","287.0","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:03:57","38.63682","-75.61473","0.0","287.1","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:05:05","38.63682","-75.61473","0.0","284.3","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:17:56","38.63679","-75.61473","0.0","291.1","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:22:56","38.63683","-75.61475","0.0","253.1","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T04:24:16","38.61215","-75.95912","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T04:27:17","38.61215","-75.95912","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T04:33:16","38.61215","-75.95912","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T04:30:16","38.61215","-75.95912","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T04:38:05","38.63677","-75.61467","0.0","250.7","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:39:16","38.63685","-75.61479","0.0","247.3","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T04:39:17","38.61215","-75.95912","0.0","68.4","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T04:44:46","38.63677","-75.61471","0.0","245.5","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:40:47","38.63675","-75.61468","0.0","252.6","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:46:06","38.63679","-75.61476","0.0","249.6","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:48:26","38.63669","-75.61471","0.0","247.9","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:47:07","38.63674","-75.61468","0.0","252.2","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:52:35","38.63677","-75.61467","0.0","251.9","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:49:36","38.63674","-75.61466","0.0","251.3","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T04:41:57","38.63680","-75.61481","0.0","254.8","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"368004680","2024-09-29T04:59:40","38.28600","-75.75617","0.0","338.0","511.0","TAKE IT EASY","IMO0000000","WDJ7232","36","","12","7","","","B"
"338327527","2024-09-29T04:57:17","38.61215","-75.95911","0.0","137.8","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T04:45:16","38.61215","-75.95911","0.0","137.8","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T05:02:17","38.63678","-75.61472","0.0","275.4","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T05:03:47","38.63674","-75.61461","0.0","274.3","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T05:03:17","38.61215","-75.95911","0.0","137.8","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T05:15:16","38.61215","-75.95911","0.0","137.8","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T05:15:36","38.63679","-75.61473","0.0","284.3","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T05:20:06","38.63684","-75.61473","0.0","286.0","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T05:21:16","38.61215","-75.95911","0.0","137.8","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T05:22:47","38.63681","-75.61473","0.0","282.4","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T05:26:27","38.63678","-75.61476","0.0","294.4","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T05:27:16","38.61215","-75.95911","0.0","137.8","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"338327527","2024-09-29T05:30:16","38.61215","-75.95911","0.0","137.8","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T05:31:27","38.63681","-75.61472","0.0","301.9","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T05:17:06","38.63680","-75.61474","0.0","286.3","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T05:36:35","38.63676","-75.61476","0.0","287.8","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T05:41:35","38.63681","-75.61469","0.0","235.6","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T05:39:16","38.61216","-75.95912","0.0","137.8","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T05:38:26","38.63681","-75.61476","0.0","261.1","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T05:42:16","38.61216","-75.95912","0.0","137.8","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T05:43:06","38.63685","-75.61469","0.0","224.5","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T05:25:16","38.63678","-75.61474","0.0","291.4","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T05:44:46","38.63680","-75.61468","0.0","217.0","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T05:46:36","38.63673","-75.61473","0.0","204.1","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"338327527","2024-09-29T05:45:15","38.61216","-75.95912","0.0","137.8","511.0","SAND DOLLAR","IMO0000000","","37","","19","6","","","B"
"367127830","2024-09-29T05:51:27","38.63676","-75.61476","0.0","213.3","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T05:54:27","38.63681","-75.61474","0.0","217.8","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T05:57:25","38.63687","-75.61477","0.0","232.9","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T05:55:35","38.63690","-75.61476","0.0","208.7","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T05:58:35","38.63684","-75.61476","0.0","233.4","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T06:01:25","38.63684","-75.61476","0.0","219.8","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T06:00:17","38.63679","-75.61472","0.0","228.4","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T06:02:35","38.63683","-75.61473","0.0","225.0","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T05:50:07","38.63675","-75.61472","0.0","209.3","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T06:04:25","38.63680","-75.61476","0.0","220.7","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
"367127830","2024-09-29T06:05:55","38.63684","-75.61475","0.0","215.9","511.0","NIKKI JO C","","WBA5546","52","0","20","8","3.5","52","A"
